"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,458,"true","Scroll of Hunger",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,459,"true","Scroll of Power Siphon",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,460,"true","Scroll of Starve",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,461,"true","Scroll of Empowering Link",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,462,"true","Scroll of Withdraw Life",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,463,"true","Scroll of Beanstalk",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,464,"true","Scroll of Conjure Lava",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,465,"true","Scroll of Lily Pad",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,466,"true","Scroll of Mass Pyrokinesis",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,467,"true","Scroll of Arcane Flame",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,468,"true","Scroll of Enchant Fireplace",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,469,"true","Scroll of Wildfire Flame",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,470,"true","Scroll of Fluorescence",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,471,"true","Scroll of Spring Charge",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,472,"true","Scroll of Master Bolt",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,473,"true","Scroll of Lightning Wall",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,474,"true","Scroll of Static Dome",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,475,"true","Scroll of Electrify",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,476,"true","Scroll of Shock Zone",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,477,"true","Scroll of Force Strike",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,478,"true","Scroll of Corpse Bomb",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,479,"true","Scroll of Compulsion",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,480,"true","Scroll of Curse Of Umbra",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,481,"true","Scroll of Curse Of Gills",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,482,"true","Scroll of Curse of Eternal Frost",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,483,"true","Scroll of Cursed Touch",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,484,"true","Scroll of Sufferance",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,485,"true","Scroll of Death Mark",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,508,"true","Scroll of Summon Remnant",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_scroll",12013,539,"true","Scroll of Woodbending",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,283,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,284,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,285,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,286,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,287,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,288,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,289,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,290,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,291,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,292,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,293,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,294,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,295,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,296,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,297,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,298,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,299,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,300,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,302,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,303,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,304,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,305,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,306,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,307,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,308,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,309,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,310,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,311,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,312,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,313,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,314,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,316,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,319,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,320,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,321,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,323,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,324,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,327,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,328,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,330,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,331,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,332,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,333,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,334,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,336,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,337,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,346,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,349,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,350,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,351,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,352,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,354,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,355,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,356,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,357,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,358,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,359,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,361,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,362,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,364,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,369,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,372,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,373,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,374,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,375,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,389,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,390,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,402,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,403,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,404,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,405,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,406,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,407,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,408,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,409,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,410,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,411,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,412,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,413,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,414,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,415,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,416,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,417,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,418,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,419,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,420,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,421,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,422,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,423,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,424,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,425,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,426,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,427,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,455,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,456,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,457,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,458,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,459,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,460,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,461,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,462,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,463,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,464,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,465,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,466,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,467,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,468,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,469,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,470,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,471,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,472,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,473,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,474,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,475,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,476,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,477,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,478,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,479,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,480,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,481,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,482,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,483,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,484,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,485,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:ancient_spellcraft_spell_book",12011,539,"true","Spell Book",""
"AncientSpellcraft","ancientspellcraft:arcane_anvil",11939,0,"false","Arcane Anvil",""
"AncientSpellcraft","ancientspellcraft:arcane_compound",12320,0,"false","Arcane Compound",""
"AncientSpellcraft","ancientspellcraft:artefact_pensive",12133,0,"false","Pensive",""
"AncientSpellcraft","ancientspellcraft:astral_diamond_charged",12268,0,"false","Charged Astral Diamond",""
"AncientSpellcraft","ancientspellcraft:astral_diamond_ore",11930,0,"false","Astral Diamond Ore",""
"AncientSpellcraft","ancientspellcraft:astral_diamond_shard",12267,0,"false","Astral Diamond Shard",""
"AncientSpellcraft","ancientspellcraft:bartering_scroll",12286,0,"false","Scroll of Bartering",""
"AncientSpellcraft","ancientspellcraft:battlemage_contract",12283,0,"false","Battlemage Contract",""
"AncientSpellcraft","ancientspellcraft:battlemage_shield",12020,0,"false","Runic Shield",""
"AncientSpellcraft","ancientspellcraft:battlemage_sword_advanced",12018,0,"false","§dSpell Sword",""
"AncientSpellcraft","ancientspellcraft:battlemage_sword_apprentice",12017,0,"false","§dSpell Dirk",""
"AncientSpellcraft","ancientspellcraft:battlemage_sword_blade",12277,0,"false","Crystal Silver Blade",""
"AncientSpellcraft","ancientspellcraft:battlemage_sword_hilt",12276,0,"false","Spell Sword Hilt",""
"AncientSpellcraft","ancientspellcraft:battlemage_sword_master",12019,0,"false","§dSpell Blade",""
"AncientSpellcraft","ancientspellcraft:battlemage_sword_novice",12016,0,"false","§dSpell Dagger",""
"AncientSpellcraft","ancientspellcraft:belt_earth",12234,0,"false","Belt of the Earth Mage",""
"AncientSpellcraft","ancientspellcraft:belt_emberguard",12229,0,"false","Belt of Emberguard",""
"AncientSpellcraft","ancientspellcraft:belt_enchanted_whetstone",12237,0,"false","Enchanted Whetstone",""
"AncientSpellcraft","ancientspellcraft:belt_enchanter",12223,0,"false","Belt of The Enchanter",""
"AncientSpellcraft","ancientspellcraft:belt_fire",12230,0,"false","Belt of the Pyromancer",""
"AncientSpellcraft","ancientspellcraft:belt_healing",12236,0,"false","Belt of the Healer",""
"AncientSpellcraft","ancientspellcraft:belt_hook",12238,0,"false","Hook Belt",""
"AncientSpellcraft","ancientspellcraft:belt_horse",12222,0,"false","Equestrian Belt",""
"AncientSpellcraft","ancientspellcraft:belt_ice",12231,0,"false","Belt of the Ice Mage",""
"AncientSpellcraft","ancientspellcraft:belt_lightning",12232,0,"false","Belt of the Storm Mage",""
"AncientSpellcraft","ancientspellcraft:belt_necromancy",12233,0,"false","Belt of the Necromancer",""
"AncientSpellcraft","ancientspellcraft:belt_scroll_holder",12221,0,"false","Golden Scroll Holder",""
"AncientSpellcraft","ancientspellcraft:belt_sorcery",12235,0,"false","Belt of the Sorcerer",""
"AncientSpellcraft","ancientspellcraft:belt_soul_scorch",12227,0,"false","Scorching Belt",""
"AncientSpellcraft","ancientspellcraft:belt_spring_charge",12226,0,"false","Thunder Belt",""
"AncientSpellcraft","ancientspellcraft:belt_stone",12224,0,"false","Belt of Stone",""
"AncientSpellcraft","ancientspellcraft:belt_temporal_anchor",12228,0,"false","Temporal Anchor Belt",""
"AncientSpellcraft","ancientspellcraft:belt_vortex",12225,0,"false","Belt of Annihilation",""
"AncientSpellcraft","ancientspellcraft:blank_rune",12294,0,"false","Blank Rune",""
"AncientSpellcraft","ancientspellcraft:body_cloak_of_levitation",12219,0,"false","Cloak of Levitation",""
"AncientSpellcraft","ancientspellcraft:body_clockwork_heart",12218,0,"false","Clockwork Heart",""
"AncientSpellcraft","ancientspellcraft:body_earth",12215,0,"false","Cloak of Verdure",""
"AncientSpellcraft","ancientspellcraft:body_fire",12211,0,"false","Cloak of Scorching",""
"AncientSpellcraft","ancientspellcraft:body_healing",12217,0,"false","Cloak of Restoration",""
"AncientSpellcraft","ancientspellcraft:body_ice",12212,0,"false","Cloak of Glaciation",""
"AncientSpellcraft","ancientspellcraft:body_lightning",12213,0,"false","Cloak of Energy",""
"AncientSpellcraft","ancientspellcraft:body_necromancy",12214,0,"false","Cloak of Conjuration",""
"AncientSpellcraft","ancientspellcraft:body_power_gem",12210,0,"false","Gem of Power",""
"AncientSpellcraft","ancientspellcraft:body_sorcery",12216,0,"false","Cloak of Spellweaving",""
"AncientSpellcraft","ancientspellcraft:charm_ancient_wand",12181,0,"false","Ancient Wand",""
"AncientSpellcraft","ancientspellcraft:charm_arcane_diffuser",12175,0,"false","Arcane Diffuser",""
"AncientSpellcraft","ancientspellcraft:charm_arcane_mirror",12180,0,"false","Arcane Mirror",""
"AncientSpellcraft","ancientspellcraft:charm_aura_alacrity",12196,0,"false","Glyph of Alacrity",""
"AncientSpellcraft","ancientspellcraft:charm_aura_defense",12203,0,"false","Glyph of Defense",""
"AncientSpellcraft","ancientspellcraft:charm_aura_hatred",12197,0,"false","Glyph of Hatred",""
"AncientSpellcraft","ancientspellcraft:charm_aura_life",12198,0,"false","Glyph of Life",""
"AncientSpellcraft","ancientspellcraft:charm_aura_purity",12199,0,"false","Glyph of Purity",""
"AncientSpellcraft","ancientspellcraft:charm_aura_tenacity",12202,0,"false","Glyph of Tenacity",""
"AncientSpellcraft","ancientspellcraft:charm_aura_vulnerability",12204,0,"false","Glyph of Vulnerability",""
"AncientSpellcraft","ancientspellcraft:charm_aura_warding",12200,0,"false","Glyph of Warding",""
"AncientSpellcraft","ancientspellcraft:charm_aura_wither",12201,0,"false","Glyph of Death",""
"AncientSpellcraft","ancientspellcraft:charm_aurelian_cup",12170,0,"false","Aurelian Cup",""
"AncientSpellcraft","ancientspellcraft:charm_beastcallers_horn",12132,0,"false","Beastcaller's Horn",""
"AncientSpellcraft","ancientspellcraft:charm_bucket_coal",12115,0,"false","Bottomless Coal Bucket",""
"AncientSpellcraft","ancientspellcraft:charm_burrow",12121,0,"false","Gaia's Heart",""
"AncientSpellcraft","ancientspellcraft:charm_cat_eye",12179,0,"false","Cat Eye",""
"AncientSpellcraft","ancientspellcraft:charm_clover",12164,0,"false","Four-Leaf Clover",""
"AncientSpellcraft","ancientspellcraft:charm_conjuration_inhibitor",12207,0,"false","Conjuration Inhibitor",""
"AncientSpellcraft","ancientspellcraft:charm_cryostasis",12153,0,"false","Winter's Heart",""
"AncientSpellcraft","ancientspellcraft:charm_crystal_sickle",12129,0,"false","Crystal Sickle",""
"AncientSpellcraft","ancientspellcraft:charm_cube_duplication",12161,0,"false","Idarin's Cube",""
"AncientSpellcraft","ancientspellcraft:charm_cube_phasing",12160,0,"false","Cube of Phasing",""
"AncientSpellcraft","ancientspellcraft:charm_devoritium_magnet",12168,0,"false","Devoritium Magnet",""
"AncientSpellcraft","ancientspellcraft:charm_diamond_goose",12110,0,"false","Diamond Goose",""
"AncientSpellcraft","ancientspellcraft:charm_dimensional_cube",12173,0,"false","Dimensional Cube",""
"AncientSpellcraft","ancientspellcraft:charm_dimensional_disk",12172,0,"false","Dimensional Disk",""
"AncientSpellcraft","ancientspellcraft:charm_earth_orb",12141,0,"false","Orb of Clay",""
"AncientSpellcraft","ancientspellcraft:charm_elemental_alkahest",12166,0,"false","Elemental Alkahest",""
"AncientSpellcraft","ancientspellcraft:charm_elemental_grimoire",12150,0,"false","Elemental Grimoire",""
"AncientSpellcraft","ancientspellcraft:charm_enchanted_needle",12114,0,"false","Enchanted Needle",""
"AncientSpellcraft","ancientspellcraft:charm_evergrowing_crystal",12148,0,"false","Evergrowing Crystal",""
"AncientSpellcraft","ancientspellcraft:charm_fabrikator_toolkit",12156,0,"false","Fabrikator's Toolkit",""
"AncientSpellcraft","ancientspellcraft:charm_fire_orb",12144,0,"false","Orb of Raging Fire",""
"AncientSpellcraft","ancientspellcraft:charm_focus_stone",12130,0,"false","Focus Stone",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_antigravity",12188,0,"false","Glyph of Anti-Gravity",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_charge",12195,0,"false","Glyph of Charge",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_fortification",12193,0,"false","Glyph of Fortification",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_illumination",12186,0,"false","Glyph of Illumination",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_imbuement",12191,0,"false","Glyph of Alchemy",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_leeching",12187,0,"false","Glyph of Leeching",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_might",12194,0,"false","Glyph of Might",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_shield_disable",12192,0,"false","Glyph of Unyielding",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_vitality",12189,0,"false","Glyph of Vitality",""
"AncientSpellcraft","ancientspellcraft:charm_glyph_warden",12190,0,"false","Glyph of the Warden",""
"AncientSpellcraft","ancientspellcraft:charm_gold_bag",12117,0,"false","Everfull Bag of Gold",""
"AncientSpellcraft","ancientspellcraft:charm_guardian_blade",12177,0,"false","Guardian Blade",""
"AncientSpellcraft","ancientspellcraft:charm_healing_orb",12142,0,"false","Orb of Radiant Light",""
"AncientSpellcraft","ancientspellcraft:charm_hoarders_orb",12122,0,"false","Hoarder's Orb",""
"AncientSpellcraft","ancientspellcraft:charm_hungry_chest",12109,0,"false","Hungry Chest",""
"AncientSpellcraft","ancientspellcraft:charm_ice_cream",12103,0,"false","Frozen Tome of the Popsicle Prestidigitator",""
"AncientSpellcraft","ancientspellcraft:charm_ice_orb",12139,0,"false","Orb of the Fimbulwinter",""
"AncientSpellcraft","ancientspellcraft:charm_infernal_stone",12140,0,"false","Infernal Stone",""
"AncientSpellcraft","ancientspellcraft:charm_knowledge_orb",12134,0,"false","Orb of Knowledge",""
"AncientSpellcraft","ancientspellcraft:charm_lightning_orb",12138,0,"false","Orb of the Thundering Skies",""
"AncientSpellcraft","ancientspellcraft:charm_magic_light",12120,0,"false","Phial of The Eternal Flame",""
"AncientSpellcraft","ancientspellcraft:charm_majestic_mana",12125,0,"false","Majestic Mana Charm",""
"AncientSpellcraft","ancientspellcraft:charm_mana_flask",12102,0,"false","Everfull Flask of Mana",""
"AncientSpellcraft","ancientspellcraft:charm_mana_orb",12107,0,"false","Tranquil Crystal Orb",""
"AncientSpellcraft","ancientspellcraft:charm_metamagic_amplifier",12123,0,"false","Metamagic Amplifier",""
"AncientSpellcraft","ancientspellcraft:charm_meteorite_stone",12131,0,"false","Meteorite Stone",""
"AncientSpellcraft","ancientspellcraft:charm_monster_charm",12205,0,"false","Monster Charm",""
"AncientSpellcraft","ancientspellcraft:charm_necromancy_orb",12143,0,"false","Orb of Impenetrable Darkness",""
"AncientSpellcraft","ancientspellcraft:charm_omnicron",12159,0,"false","The Omnicron",""
"AncientSpellcraft","ancientspellcraft:charm_philosophers_stone",12158,0,"false","Philosopher's Stone",""
"AncientSpellcraft","ancientspellcraft:charm_plunderers_mark",12126,0,"false","Plunderer's Mark",""
"AncientSpellcraft","ancientspellcraft:charm_potion_kit",12128,0,"false","Potion Kit",""
"AncientSpellcraft","ancientspellcraft:charm_power_orb",12135,0,"false","Orb of Power",""
"AncientSpellcraft","ancientspellcraft:charm_prismatic_spray",12154,0,"false","Perun's Prism",""
"AncientSpellcraft","ancientspellcraft:charm_progression_orb",12136,0,"false","Orb of Progression",""
"AncientSpellcraft","ancientspellcraft:charm_quicksand_walker",12118,0,"false","Druid's Boots",""
"AncientSpellcraft","ancientspellcraft:charm_rainbowstring",12178,0,"false","Rainbow String",""
"AncientSpellcraft","ancientspellcraft:charm_reanimation",12147,0,"false","Talisman of Necromancy",""
"AncientSpellcraft","ancientspellcraft:charm_remnant_cage",12169,0,"false","Remnant Cage",""
"AncientSpellcraft","ancientspellcraft:charm_rift_bottle",12146,0,"false","Rift in a Bottle",""
