"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Fish's Undead Rising","mod_lavacow:parasite_item",8905,0,"true","Raw Parasite",2,0.3,""
"Fish's Undead Rising","mod_lavacow:parasite_item",8905,1,"true","Raw Parasite",2,0.3,""
"Fish's Undead Rising","mod_lavacow:parasite_item",8905,2,"true","Raw Parasite",2,0.3,""
"Fish's Undead Rising","mod_lavacow:parasite_item_cooked",8906,0,"false","Cooked Parasite",6,0.6,""
"Fish's Undead Rising","mod_lavacow:pheromone_gland",9026,0,"false","Pheromone Gland",1,0.1,""
"Fish's Undead Rising","mod_lavacow:piranha",8907,0,"false","Raw Piranha",2,0.1,"listAllfishraw"
"Fish's Undead Rising","mod_lavacow:piranha_cooked",8908,0,"false","Cooked Piranha",6,0.8,"listAllfishcooked"
"Fish's Undead Rising","mod_lavacow:plagued_porkchop",8927,0,"false","Plagued Porkchop",3,0.3,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing",8945,0,"true","Raw Ptera Wing",4,0.1,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing",8945,1,"true","Raw Ptera Wing",4,0.1,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing",8945,2,"true","Raw Ptera Wing",4,0.1,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing",8945,3,"true","Raw Ptera Wing",4,0.1,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing_cooked",8946,0,"false","Fried Ptera Wing",8,0.8,"foodHotwings,listAllmeatcooked"
"Fish's Undead Rising","mod_lavacow:sausage_roll",8951,0,"false","Sausage Roll",9,0.9,""
"Fish's Undead Rising","mod_lavacow:shattered_ice",8963,0,"false","Shattered Ice",1,1.8,""
"Fish's Undead Rising","mod_lavacow:zombiepiranha_item",8955,0,"false","Raw Swarmer",2,0.1,"listAllfishraw"
"Fish's Undead Rising","mod_lavacow:zombiepiranha_item_cooked",8956,0,"false","Cooked Swarmer",6,0.8,"listAllfishcooked"
"Fishing Made Better","fishingmadebetter:fish_slice_cooked",9074,0,"false","Cooked Fish Slice",6,0.8,""
"Fishing Made Better","fishingmadebetter:fish_slice_raw",9073,0,"false","Raw Fish Slice",2,0.1,""
"Food Expansion","foodexpansion:itembacon",9096,0,"false","Bacon",1,0.2,""
"Food Expansion","foodexpansion:itembaconandegg",9099,0,"false","Bacon and Egg",7,0.8,""
"Food Expansion","foodexpansion:itembatwing",9112,0,"false","Bat Wing",1,0.1,""
"Food Expansion","foodexpansion:itembeetrootnoodles",9123,0,"false","Beetroot Noodles",6,0.6,""
"Food Expansion","foodexpansion:itemblazecream",9114,0,"false","Blaze Cream Soup",4,0.4,""
"Food Expansion","foodexpansion:itemcactusfruit",9107,0,"false","Cactus Fruit",1,0.1,""
"Food Expansion","foodexpansion:itemcarrotpie",9111,0,"false","Carrot Cake",8,0.8,""
"Food Expansion","foodexpansion:itemcarrotseedsoup",9100,0,"false","Carrot Soup",8,0.8,""
"Food Expansion","foodexpansion:itemchocolatebar",9104,0,"false","Chocolate Bar",8,1.0,""
"Food Expansion","foodexpansion:itemcompressedflesh",9103,0,"false","Dried Flesh",6,0.2,""
"Food Expansion","foodexpansion:itemcookedbacon",9097,0,"false","Crispy Bacon",3,0.4,""
"Food Expansion","foodexpansion:itemcookedbatwing",9113,0,"false","Cooked Bat Wing",3,0.2,""
"Food Expansion","foodexpansion:itemcookedhorsemeat",9109,0,"false","Cooked Horse Meat",8,0.8,""
"Food Expansion","foodexpansion:itemcookedllamameat",9127,0,"false","Llama Steak",7,0.8,""
"Food Expansion","foodexpansion:itemcookedmushroom",9110,0,"false","Cooked Mushroom",2,0.2,""
"Food Expansion","foodexpansion:itemcookedocelotmeat",9121,0,"false","Cooked Ocelot Meat",6,0.7,""
"Food Expansion","foodexpansion:itemcookedparrotmeat",9125,0,"false","Cooked Parrot",6,0.7,""
"Food Expansion","foodexpansion:itemcookedpolarbearmeat",9129,0,"false","Polar Bear Steak",8,0.8,""
"Food Expansion","foodexpansion:itemcookedsquid",9102,0,"false","Cooked Squid",3,0.5,""
"Food Expansion","foodexpansion:itemcookedwolfmeat",9119,0,"false","Cooked Wolf Meat",6,0.7,""
"Food Expansion","foodexpansion:itemfriedegg",9098,0,"false","Fried Egg",2,0.3,""
"Food Expansion","foodexpansion:itemhorsemeat",9108,0,"false","Horse Meat",3,0.3,""
"Food Expansion","foodexpansion:itemjelly",9095,0,"false","Green Jelly",4,0.6,""
"Food Expansion","foodexpansion:itemllamameat",9126,0,"false","Raw Llama",2,0.3,""
"Food Expansion","foodexpansion:itemlollipop",9122,0,"false","Lollipop",4,0.5,""
"Food Expansion","foodexpansion:itemmelonsalad",9115,0,"false","Melon Salad",6,0.6,""
"Food Expansion","foodexpansion:itemnetherwartsoup",9106,0,"false","Nether Wart Stew",4,0.4,""
"Food Expansion","foodexpansion:itemocelotmeat",9120,0,"false","Ocelot Meat",2,0.3,""
"Food Expansion","foodexpansion:itemparrotmeat",9124,0,"false","Raw Parrot",2,0.3,""
"Food Expansion","foodexpansion:itempolarbearmeat",9128,0,"false","Raw Polar Bear",3,0.3,""
"Food Expansion","foodexpansion:itemroastedseed",9116,0,"false","Roasted Seed",1,0.1,""
"Food Expansion","foodexpansion:itemspidersoup",9105,0,"false","Spider Eye Stew",3,0.4,""
"Food Expansion","foodexpansion:itemsquid",9101,0,"false","Raw Squid",1,0.2,""
"Food Expansion","foodexpansion:itemwolfmeat",9118,0,"false","Wolf Meat",2,0.3,""
"Future MC","futuremc:honey_bottle",9136,0,"false","Honey Bottle",6,0.8,"dropHoney,foodHoneydrop,listAllsugar"
"Future MC","futuremc:suspicious_stew",9137,0,"false","Suspicious Stew",6,0.6,""
"Grimoire of Gaia 3","grimoireofgaia:food_coalfish",9224,0,"false","Coalfish",4,0.4,""
"Grimoire of Gaia 3","grimoireofgaia:food_honey",9226,0,"false","Honeydew",4,0.4,""
"Grimoire of Gaia 3","grimoireofgaia:food_mandrake",9228,0,"false","Mandrake",0,0.0,""
"Grimoire of Gaia 3","grimoireofgaia:food_meat",9221,0,"false","Meat",6,1.2,""
"Grimoire of Gaia 3","grimoireofgaia:food_monster_feed",9230,0,"false","Monster Feed",2,0.2,""
"Grimoire of Gaia 3","grimoireofgaia:food_monster_feed_premium",9231,0,"false","Premium Monster Feed",4,0.6,""
"Grimoire of Gaia 3","grimoireofgaia:food_nether_wart",9225,0,"false","Nether Wart Jam",4,0.4,"cropNetherWart"
"Grimoire of Gaia 3","grimoireofgaia:food_pie_apple_gold",9234,0,"false","Golden Apple Pie",12,0.8,""
"Grimoire of Gaia 3","grimoireofgaia:food_pie_mandrake",9232,0,"false","Mandrake Pie",8,0.8,""
"Grimoire of Gaia 3","grimoireofgaia:food_pie_meat",9233,0,"false","Fish Pie",8,0.8,""
"Grimoire of Gaia 3","grimoireofgaia:food_root",9223,0,"false","Taproot",0,0.0,""
"Grimoire of Gaia 3","grimoireofgaia:food_rotten_heart",9222,0,"false","Rotten Heart",4,0.0,""
"Grimoire of Gaia 3","grimoireofgaia:food_small_apple_gold",9227,0,"false","Golden Apple Pie Slice",1,0.4,""
"Grimoire of Gaia 3","grimoireofgaia:food_wither",9229,0,"false","Withered Brain",8,0.8,""
"Ice and Fire: RotN Edition","iceandfire:ambrosia",6977,0,"false","Ambrosia",5,0.6,""
"Ice and Fire: RotN Edition","iceandfire:fire_dragon_flesh",6952,0,"false","Fire Dragon Flesh",8,0.8,""
"Ice and Fire: RotN Edition","iceandfire:ice_dragon_flesh",6953,0,"false","Ice Dragon Flesh",8,0.8,""
"Ice and Fire: RotN Edition","iceandfire:lightning_dragon_flesh",7113,0,"false","Lightning Dragon Flesh",8,0.8,""
"Ice and Fire: RotN Edition","iceandfire:pixie_dust",6974,0,"false","Pixie Dust",1,0.3,""
"Inspirations","inspirations:edibles",9321,0,"true","Heartbeet",2,2.4,""
"Inspirations","inspirations:potato_soup",9365,0,"false","Potato Soup",8,0.6,""
"Minecraft","minecraft:apple",260,0,"false","Apple",4,0.3,""
"Minecraft","minecraft:baked_potato",393,0,"false","Baked Potato",5,0.6,"potatoOrBaked"
"Minecraft","minecraft:beef",363,0,"false","Raw Beef",3,0.3,"cabbageRoolIngredients,dumplingFilling,foodMeat,listAllbeefraw,listAllmeatraw,rawOrMincedBeef"
"Minecraft","minecraft:beetroot",434,0,"false","Beetroot",1,0.6,"cabbageRoolIngredients,cropBeetroot,foodVegetable,listAllveggie"
"Minecraft","minecraft:beetroot_soup",436,0,"false","Beetroot Soup",6,0.6,""
"Minecraft","minecraft:bread",297,0,"false","Bread",5,0.6,""
"Minecraft","minecraft:carrot",391,0,"false","Carrot",3,0.6,"cabbageRoolIngredients,cropCarrot,foodVegetable,listAllveggie,mushroomRiceIngredients"
"Minecraft","minecraft:chicken",365,0,"false","Raw Chicken",2,0.3,"cabbageRoolIngredients,dogPrey,dumplingFilling,foodMeat,listAllchickenraw,listAllmeatraw"
"Minecraft","minecraft:chorus_fruit",432,0,"false","Chorus Fruit",4,0.3,""
"Minecraft","minecraft:cooked_beef",364,0,"false","Steak",8,0.8,"foodMeat"
"Minecraft","minecraft:cooked_chicken",366,0,"false","Cooked Chicken",6,0.6,"foodMeat"
"Minecraft","minecraft:cooked_fish",350,0,"true","Cooked Fish",5,0.6,""
"Minecraft","minecraft:cooked_fish",350,1,"true","Cooked Salmon",6,0.8,""
"Minecraft","minecraft:cooked_mutton",424,0,"false","Cooked Mutton",6,0.8,"foodMeat"
"Minecraft","minecraft:cooked_porkchop",320,0,"false","Cooked Porkchop",8,0.8,"foodMeat"
"Minecraft","minecraft:cooked_rabbit",412,0,"false","Cooked Rabbit",5,0.6,"foodMeat"
"Minecraft","minecraft:cookie",357,0,"false","Cookie",2,0.1,""
"Minecraft","minecraft:fish",349,0,"true","Raw Fish",2,0.1,"cabbageRoolIngredients,fish,rawOrSlicedCod"
"Minecraft","minecraft:fish",349,1,"true","Raw Salmon",2,0.1,"cabbageRoolIngredients,fish,listAllfishraw,rawOrSlicedSalmon"
"Minecraft","minecraft:fish",349,2,"true","Clownfish",1,0.1,"cabbageRoolIngredients,fish,listAllfishraw"
"Minecraft","minecraft:fish",349,3,"true","Pufferfish",1,0.1,"fish"
"Minecraft","minecraft:golden_apple",322,0,"true","Golden Apple",4,1.2,""
"Minecraft","minecraft:golden_apple",322,1,"true","Golden Apple",4,1.2,""
"Minecraft","minecraft:golden_carrot",396,0,"false","Golden Carrot",6,1.2,""
"Minecraft","minecraft:melon",360,0,"false","Melon",2,0.3,""
"Minecraft","minecraft:mushroom_stew",282,0,"false","Mushroom Stew",6,0.6,""
"Minecraft","minecraft:mutton",423,0,"false","Raw Mutton",2,0.3,"cabbageRoolIngredients,dogPrey,dumplingFilling,foodMeat,listAllmeatraw,listAllmuttonraw"
"Minecraft","minecraft:poisonous_potato",394,0,"false","Poisonous Potato",2,0.3,""
"Minecraft","minecraft:porkchop",319,0,"false","Raw Porkchop",3,0.3,"cabbageRoolIngredients,dumplingFilling,foodMeat,listAllmeatraw,listAllporkraw"
"Minecraft","minecraft:potato",392,0,"false","Potato",1,0.3,"cabbageRoolIngredients,cropPotato,foodVegetable,listAllveggie,mushroomRiceIngredients,potatoOrBaked"
"Minecraft","minecraft:pumpkin_pie",400,0,"false","Pumpkin Pie",8,0.3,""
"Minecraft","minecraft:rabbit",411,0,"false","Raw Rabbit",3,0.3,"dogPrey,dumplingFilling,foodMeat"
"Minecraft","minecraft:rabbit_stew",413,0,"false","Rabbit Stew",10,0.6,""
"Minecraft","minecraft:rotten_flesh",367,0,"false","Rotten Flesh",4,0.1,""
"Minecraft","minecraft:spider_eye",375,0,"false","Spider Eye",2,0.8,""
"Mowzie's Mobs","mowziesmobs:glowing_jelly",9900,0,"false","Luminous Jelly",1,0.1,""
"Mystical World","mysticalworld:aubergine",13579,0,"false","Aubergine",4,0.6,"cropAubergine,cropEggplant,foodEggplant,ingredientKebabMain,ingredientVegNugget,listAllveggie"
"Mystical World","mysticalworld:aubergine_salad",13567,0,"false","Aubergine Salad",3,0.4,""
"Mystical World","mysticalworld:beetroot_salad",13565,0,"false","Beetroot Salad",2,0.6,""
"Mystical World","mysticalworld:cactus_dandelion_salad",13566,0,"false","Cactus Dandelion Salad",3,0.4,""
"Mystical World","mysticalworld:cooked_aubergine",13580,0,"false","Cooked Aubergine",5,0.6,"foodGrilledeggplant"
"Mystical World","mysticalworld:cooked_beetroot",13563,0,"false","Cooked Beetroot",4,0.8,""
"Mystical World","mysticalworld:cooked_carrot",13564,0,"false","Cooked Carrot",4,0.6,""
"Mystical World","mysticalworld:cooked_seeds",13574,0,"false","Toasted Seeds",1,0.4,""
"Mystical World","mysticalworld:cooked_squid",13560,0,"false","Cooked Squid",3,0.6,"foodCalamaricooked,foodGoodMeatCooked,foodProteinCooked,ingredientChowderFill,ingredientKebabSeafood,listAllfishcooked"
"Mystical World","mysticalworld:cooked_venison",13559,0,"false","Cooked Venison",7,0.6,"foodGoodMeatCooked,foodNativeGameMeatCooked,foodProteinCooked,foodRedMeatCooked,foodVenisoncooked,listAllmeatcooked,listAllvenisoncooked"
"Mystical World","mysticalworld:epic_squid",13561,0,"false","Epic Squid",20,0.6,""
"Mystical World","mysticalworld:fish_and_chips",13562,0,"false","Fish & Chips",10,0.8,""
"Mystical World","mysticalworld:raw_squid",13558,0,"false","Raw Squid",1,0.6,"foodCalamariraw,foodGoodMeat,ingredientKebabAdventure,listAllfishfresh,listAllfishraw"
"Mystical World","mysticalworld:stewed_eggplant",13568,0,"false","Stewed Eggplant",6,0.8,""
"Mystical World","mysticalworld:stuffed_aubergine",13581,0,"false","Stuffed Aubergine",10,0.6,""
"Mystical World","mysticalworld:venison",13557,0,"false","Venison",3,0.6,"foodGoodMeat,foodRedMeat,foodVenisonraw,ingredientKebabAdventure,listAllmeatraw,listAllvenisonraw"
"Natura Legacy","natura:berry_medley",5888,0,"false","Berry Medley",5,1.4,""
"Natura Legacy","natura:edibles",5885,0,"true","Raw Imp",3,0.2,""
"Natura Legacy","natura:edibles",5885,1,"true","Cooked Imp",8,0.6,""
"Natura Legacy","natura:edibles",5885,2,"true","Raspberry",1,0.4,"cropRaspberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5885,3,"true","Blueberry",1,0.4,"cropBlueberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5885,4,"true","Blackberry",1,0.4,"cropBlackberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5885,5,"true","Maloberry",1,0.4,"cropMaloberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5885,6,"true","Blightberry",1,0.4,"cropBlightberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5885,7,"true","Duskberry",1,0.4,"cropDuskberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5885,8,"true","Skyberry",1,0.4,"cropSkyberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5885,9,"true","Stingberry",1,0.4,"cropStingberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5885,10,"true","Potash Apple",4,0.4,""
"Natura Legacy","natura:edibles",5885,11,"true","Cactus Juice",1,0.1,""
"Natura Legacy","natura:glowshroom_stew",5889,0,"false","Glowshroom Stew",6,0.6,""
"Natura Legacy","natura:saguaro_fruit_item",5945,0,"false","Saguaro Fruit",3,0.3,"cropCactusfruit,foodAllfruit"
"Oceanic Expanse","oe:blue_slime_ball",8641,0,"false","Tropical Slimeball",0,0.0,""
"Oceanic Expanse","oe:coconut_open",8642,0,"false","Cracked Coconut",3,0.6,"cropCoconut,foodCoconutmilk"
"Oceanic Expanse","oe:cooked_crab",8635,0,"false","Cooked Crab",6,0.6,""
"Oceanic Expanse","oe:cooked_lobster",8639,0,"false","Cooked Lobster",8,0.8,""
"Oceanic Expanse","oe:crab",8634,0,"false","Raw Crab",2,0.4,""
"Oceanic Expanse","oe:crab_bisque",8636,0,"false","Crab Bisque",10,0.8,""
"Oceanic Expanse","oe:dried_dulse",8644,0,"false","Dried Dulse",3,0.6,""
"Oceanic Expanse","oe:dried_kelp",8643,0,"false","Dried Kelp",1,0.6,"mayBeKelp"
"Oceanic Expanse","oe:lobster",8638,0,"false","Raw Lobster",3,0.15,""
"Oceanic Expanse","oe:lobster_bisque",8640,0,"false","Lobster Bisque",14,0.8,""
"Primitive Mobs","primitivemobs:cooked_dodo",10270,0,"false","Cooked Dodo",8,2.4,""
"Primitive Mobs","primitivemobs:dodo",10269,0,"false","Raw Dodo",4,1.2,""
"Project: Vibrant Journeys","pvj:cactus_salad",13270,0,"false","Cactus Salad",4,0.3,""
"Project: Vibrant Journeys","pvj:clam",13273,0,"false","Clam",1,0.2,""
"Project: Vibrant Journeys","pvj:clam_chowder",13275,0,"false","Clam Chowder",10,0.9,""
"Project: Vibrant Journeys","pvj:coconut_milk",13265,0,"false","Coconut Milk",1,0.05,""
"Project: Vibrant Journeys","pvj:cooked_duck",13272,0,"false","Cooked Duck",6,0.6,""
"Project: Vibrant Journeys","pvj:cooked_squid",13268,0,"false","Cooked Squid",7,0.7,""
"Project: Vibrant Journeys","pvj:cracked_coconut",13264,0,"false","Cracked Coconut",3,0.35,""
"Project: Vibrant Journeys","pvj:juniper_berries",13266,0,"false","Juniper Berries",3,0.2,""
"Project: Vibrant Journeys","pvj:mystical_beef",13293,0,"false","Mystical Beef",8,0.8,""
"Project: Vibrant Journeys","pvj:mystical_chicken",13294,0,"false","Mystical Chicken",6,0.6,""
"Project: Vibrant Journeys","pvj:mystical_cod",13296,0,"false","Mystical Cod",5,0.6,""
"Project: Vibrant Journeys","pvj:mystical_mutton",13295,0,"false","Mystical Mutton",6,0.8,""
"Project: Vibrant Journeys","pvj:mystical_porkchop",13292,0,"false","Mystical Porkchop",8,0.8,""
"Project: Vibrant Journeys","pvj:mystical_potato",13298,0,"false","Mystical Potato",5,0.6,""
"Project: Vibrant Journeys","pvj:mystical_rabbit",13299,0,"false","Mystical Rabbit",5,0.6,""
"Project: Vibrant Journeys","pvj:mystical_salmon",13297,0,"false","Mystical Salmon",5,0.6,""
"Project: Vibrant Journeys","pvj:raw_duck",13271,0,"false","Raw Duck",2,0.3,""
"Project: Vibrant Journeys","pvj:raw_squid",13267,0,"false","Raw Squid",2,0.3,""
"Project: Vibrant Journeys","pvj:steamed_clam_meat",13274,0,"false","Steamed Clam Meat",6,0.4,""
"Project: Vibrant Journeys","pvj:sugarcane_juice",13269,0,"false","Sugarcane Juice",2,0.1,""
"Quark","quark:cooked_crab_leg",5353,0,"false","Cooked Crab Leg",8,0.8,"foodCrabcooked"
"Quark","quark:cooked_frog_leg",5349,0,"false","Cooked Frog Leg",4,1.25,"foodFrogcooked"
"Quark","quark:crab_leg",5352,0,"false","Crab Leg",1,0.3,"foodCrabraw"
"Quark","quark:frog_leg",5348,0,"false","Frog Leg",2,0.3,"foodFrograw"
"Quark","quark:golden_frog_leg",5350,0,"false","Golden Frog Leg",4,2.5,""
"Quark","quark:root",5315,0,"false","Cave Root",3,0.4,""
"Quark","quark:root_flower",5319,0,"true","Blue Sprout",1,0.0,""
"Quark","quark:root_flower",5319,1,"true","Black Sprout",1,0.0,""
"Quark","quark:root_flower",5319,2,"true","White Sprout",1,0.0,""
"Rats: Rebirth of the Plague","rats:assorted_vegetables",10331,0,"false","Assorted Vegetables",7,0.3,""
"Rats: Rebirth of the Plague","rats:cheese",10320,0,"false","Cheese",3,0.5,"foodCheese"
"Rats: Rebirth of the Plague","rats:confit_byaldi",10383,0,"false","Confit Byaldi",100,10.0,""
"Rats: Rebirth of the Plague","rats:contaminated_food",10339,0,"false","Contaminated Food",2,0.5,""
"Rats: Rebirth of the Plague","rats:cooked_rat",10322,0,"false","Cooked Rat",5,0.6,"foodRatcooked,listAllmeatcooked"
"Rats: Rebirth of the Plague","rats:herb_bundle",10341,0,"false","Bundle of Sweet-Smelling Herbs",1,0.1,""
"Rats: Rebirth of the Plague","rats:plague_stew",10344,0,"false","Plague Stew",4,0.3,""
"Rats: Rebirth of the Plague","rats:potato_kinishes",10388,0,"false","Potato Knishes",100,10.0,""
"Rats: Rebirth of the Plague","rats:potato_pancake",10384,0,"false","Potato Pancake",4,0.5,""
"Rats: Rebirth of the Plague","rats:rat_burger",10332,0,"false","Rat Burger",8,1.0,""
"Rats: Rebirth of the Plague","rats:raw_rat",10321,0,"false","Raw Rat",3,0.3,"foodRatraw,listAllmeatraw"
"Rats: Rebirth of the Plague","rats:string_cheese",10329,0,"false","String Cheese",2,0.4,""
"Rats: Rebirth of the Plague","rats:treacle",10342,0,"false","Old Treacle",2,0.6,""
"Reliquary","xreliquary:glowing_bread",10219,0,"false","Glowing Bread",20,1.0,""
"Rustic","rustic:chili_pepper",4591,0,"false","Chili Pepper",3,0.4,"cropChilipepper,listAllpepper"
"Rustic","rustic:cloudsbluff",4574,0,"false","Cloudsbluff",2,0.2,""
"Rustic","rustic:core_root",4575,0,"false","Core Root",2,0.3,""
"Rustic","rustic:ghost_pepper",4592,0,"false","Ghost Pepper",4,0.7,""
"Rustic","rustic:ginseng",4576,0,"false","Ginseng Root",2,0.3,""
"Rustic","rustic:grapes",4595,0,"false","Grapes",3,0.3,"cropGrape,dyePurple,listAllberry,listAllfruit"
"Rustic","rustic:ironberries",4584,0,"false","Ironberries",2,0.4,"cropIronberry,dyeLightGray,listAllberry,listAllfruit"
"Rustic","rustic:marsh_mallow",4577,0,"false","Marsh Mallow Root",3,0.3,""
"Rustic","rustic:olives",4583,0,"false","Olives",1,0.4,"cropOlive,listAllfruit"
"Rustic","rustic:tomato",4589,0,"false","Tomato",4,0.4,"cropTomato,listAllveggie"
"Rustic","rustic:wildberries",4594,0,"false","Wildberries",2,0.5,"cropWildberry,dyeRed,listAllberry,listAllfruit"
"The Aether","aether_legacy:ambrosium_shard",12613,0,"false","Ambrosium Shard",0,0.6,"gemAmbrosium"
"The Aether","aether_legacy:blue_berry",12656,0,"false","Blue Berry",2,0.6,"cropBlueberry,listAllBerry,listAllFruit"
"The Aether","aether_legacy:burnt_cockatrice",12748,0,"false","Burnt Cockatrice",4,0.1,""
"The Aether","aether_legacy:candy_cane",12661,0,"false","Candy Cane",2,0.6,""
"The Aether","aether_legacy:cockatrice",12747,0,"false","Raw Cockatrice",2,0.1,""
"The Aether","aether_legacy:cooked_enchanted_cockatrice",12750,0,"false","Cooked Enchanted Cockatrice",10,0.8,""
"The Aether","aether_legacy:enchanted_blueberry",12657,0,"false","Enchanted Berry",8,0.6,"cropBlueberryEnchanted"
"The Aether","aether_legacy:enchanted_cockatrice",12749,0,"false","Enchanted Cockatrice",6,0.6,""
"The Aether","aether_legacy:ginger_bread_man",12662,0,"false","Ginger Bread Man",2,0.6,""
"The Aether","aether_legacy:gummy_swet",12659,0,"true","Blue Gummy Swet",20,0.6,""
"The Aether","aether_legacy:gummy_swet",12659,1,"true","Golden Gummy Swet",20,0.6,""
"The Aether","aether_legacy:healing_stone",12660,0,"false","Healing Stone",0,0.6,""
"The Aether","aether_legacy:white_apple",12658,0,"false","White Apple",0,0.6,""
"Traces of the Fallen","totf:pemmican",11043,0,"false","Pemmican",10,0.8,""
"Trinkets and Baubles","xat:dragon_gem",7253,0,"true","Dragon Gem",2,4.0,""
"Trinkets and Baubles","xat:dragon_gem",7253,1,"true","Fire Dragon Gem",2,4.0,""
"Trinkets and Baubles","xat:dragon_gem",7253,2,"true","Ice Dragon Gem",2,4.0,""
"Trinkets and Baubles","xat:dragon_gem",7253,3,"true","Lightning Dragon Gem",2,4.0,""
"Trinkets and Baubles","xat:dwarf_stout",7247,0,"false","Dwarf Stout",2,4.0,""
"Trinkets and Baubles","xat:elf_sap",7248,0,"false","Elf Sap",2,4.0,""
"Trinkets and Baubles","xat:faelis_food",7249,0,"false","Faelis Nip",2,4.0,""
"Trinkets and Baubles","xat:fairy_dew",7250,0,"false","Fairy Dew",2,4.0,""
"Trinkets and Baubles","xat:goblin_soup",7251,0,"false","Goblin Soup",2,4.0,""
"Trinkets and Baubles","xat:mana_candy",7255,0,"false","Mana Candy",2,1.0,""
"Trinkets and Baubles","xat:mana_crystal",7256,0,"false","Mana Crystal",2,1.0,""
"Trinkets and Baubles","xat:mana_reagent",7257,0,"false","Mana Reagent",2,1.0,""
"Trinkets and Baubles","xat:restoration_serum",7258,0,"false","Restoration Serum",0,0.0,""
"Trinkets and Baubles","xat:taurus_tea",7254,0,"false","Taurus Grass Tea",2,4.0,""
"Trinkets and Baubles","xat:titan_spirit",7252,0,"false","Titan's Spirit",2,4.0,""
"Unseen's Dungeon Additions","da:beetle_morsel",11279,0,"false","Raw Beetle Morsel",3,0.0,""
"Unseen's Dungeon Additions","da:cooked_beetle_morsel",11280,0,"false","Cooked Beetle Morsel",7,0.5,""
"Unseen's Dungeon Additions","da:crumble_berries",11283,0,"false","Crumble Berries",4,0.5,""
"Unseen's Dungeon Additions","da:crystal_fruit",11113,0,"false","Crystal Fruit",5,1.0,""
"Unseen's Dungeon Additions","da:dungeon_bread",11112,0,"false","Dungeon Bread",5,0.1,""
"Unseen's Dungeon Additions","da:enflamed_meat",11281,0,"false","Inflamed Meat",10,0.8,""
"Unseen's Dungeon Additions","da:glow_berry",11278,0,"false","Glow Berries",4,0.4,""
"Unseen's Dungeon Additions","da:wyrk_snack",11282,0,"false","The Survivor's Endless Hunger",6,0.7,""
"Veilings","veilings:veiling_tiramisu",11461,0,"false","Veiling Tiramisu",5,0.6,""
"Wizardry Tales","wizardry_tales:tenebria_cookie",11508,0,"false","Cookie",2,0.1,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:bird_meat",11642,0,"false","Raw Bird Meat",1,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:bird_meat_cooked",11643,0,"false","Cooked Bird Meat",3,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:bush_meat_cooked",11641,0,"false","Cooked Bush Meat",5,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:bush_meat_raw",11640,0,"false","Raw Bush Meat",2,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:carnivore_meat_cooked",11635,0,"false","Carnivore Meat Cooked",6,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:carnivore_meat_raw",11634,0,"false","Carnivore Meat Raw",2,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cetacean_meat_cooked",11639,0,"false","Cooked Cetacean Meat",6,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cetacean_meat_raw",11638,0,"false","Raw Cetacean Meat",3,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cooked_cichlid",11649,0,"false","Cooked Cichlid",4,0.5,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cooked_crab_leg",11651,0,"false","Cooked Crab Leg",4,0.5,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cooked_frog_leg",11647,0,"false","Cooked Frog Leg",4,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:large_meat_cooked",11637,0,"false","Cooked Large Meat",9,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:large_meat_raw",11636,0,"false","Raw Large Meat",3,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:rat_cooked",11633,0,"false","Cooked Rat",2,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:rat_raw",11632,0,"false","Raw Rat",1,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:raw_cichlid",11648,0,"false","Raw Cichlid",2,0.2,""
