"Mod name","Registry name","BlockID","Subtypes","Item ID","Item meta","Display name","Exists","Ore Dict keys","NBT"
"Defiled Lands","defiledlands:stone_defiled_stairs",2563,"false",8073,0,"Defiled Stone Stairs","true","",""
"Defiled Lands","defiledlands:tenebra_door",2558,"false",,,"Tenebra Door","true","",""
"Defiled Lands","defiledlands:tenebra_leaves",2554,"false",8067,0,"Tenebra Leaves","true","treeLeaves",""
"Defiled Lands","defiledlands:tenebra_log",2553,"false",8066,0,"Tenebra Wood","true","logWood",""
"Defiled Lands","defiledlands:tenebra_planks",2556,"false",8069,0,"Tenebra Wood Planks","true","plankWood",""
"Defiled Lands","defiledlands:tenebra_sapling",2555,"false",8068,0,"Tenebra Sapling","true","treeSapling",""
"Defiled Lands","defiledlands:tenebra_stairs",2566,"false",8076,0,"Tenebra Wood Stairs","true","",""
"Defiled Lands","defiledlands:umbrium_block",2572,"false",8082,0,"Block of Umbrium","true","blockUmbrium",""
"Defiled Lands","defiledlands:umbrium_ore",2571,"false",8081,0,"Umbrium Ore","true","oreUmbrium",""
"Defiled Lands","defiledlands:vilespine",2575,"false",8085,0,"Vilespine","true","",""
"Defiled Lands","defiledlands:wood_defiled_slab",2562,"false",8072,0,"Tenebra Wood Slab","true","",""
"Defiled Lands","defiledlands:wood_defiled_slab_double",2561,"false",,,"tile.defiledlands.wood_defiled_slab_double.name","true","",""
"Depths of Madness","db:disappearing_spawner",4055,"false",10977,0,"Disappearing Spawner","true","",""
"Depths of Madness","db:gold_chisle_brick",4062,"false",10984,0,"Golden Chiseled Brick","true","",""
"Depths of Madness","db:lighting_updater",4057,"false",10979,0,"tile.lighting_updater.name","true","",""
"Depths of Madness","db:mega_structure_block",4056,"false",10978,0,"Mega Structure Block","true","",""
"Depths of Madness","db:temple_brick",4058,"false",10980,0,"Temple Brick","true","",""
"Depths of Madness","db:temple_brick_slab_double",4066,"false",,,"Double Temple Brick Slab","true","",""
"Depths of Madness","db:temple_brick_slab_half",4067,"false",10988,0,"Temple Brick Slab","true","",""
"Depths of Madness","db:temple_brick_stairs",4065,"false",10987,0,"Temple Brick Stairs","true","",""
"Depths of Madness","db:temple_chisle_brick",4061,"false",10983,0,"Temple Chiseled Brick","true","",""
"Depths of Madness","db:temple_cobble",4060,"false",10982,0,"Temple Cobblestone","true","",""
"Depths of Madness","db:temple_cobble_slab_double",4069,"false",,,"Double Temple Cobblestone Slab","true","",""
"Depths of Madness","db:temple_cobble_slab_half",4070,"false",10990,0,"Temple Cobblestone Slab","true","",""
"Depths of Madness","db:temple_gold_brick",4063,"false",10985,0,"Golden Temple Brick","true","",""
"Depths of Madness","db:temple_lamp",4064,"false",10986,0,"Temple Lamp","true","",""
"Depths of Madness","db:temple_pillar",4068,"false",10989,0,"Temple Pillar","true","",""
"Depths of Madness","db:temple_polish",4059,"false",10981,0,"Polished Temple Brick","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,0,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,1,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,2,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,3,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,4,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,5,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,6,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,7,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,8,"Disenchantment Table","true","",""
"Disenchanter","disenchanter:disenchantmenttable",2580,"true",8146,9,"Disenchantment Table","true","",""
"Doggy Talents","doggytalents:dog_bath",2582,"false",8148,0,"Dog Bath","true","",""
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.0""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.1""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.10""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.11""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.12""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.13""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.14""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.15""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.2""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.3""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.4""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.5""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.6""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.7""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.8""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:bamboo_thatching.0"",beddingId:""minecraft:wool.9""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.0""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.1""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.10""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.11""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.12""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.13""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.14""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.15""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.2""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.3""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.4""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.5""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.6""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.7""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.8""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.0"",beddingId:""minecraft:wool.9""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.0""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.1""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.10""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.11""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.12""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.13""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.14""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.15""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.2""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.3""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.4""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.5""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.6""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.7""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.8""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.1"",beddingId:""minecraft:wool.9""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.0""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.1""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.10""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.11""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.12""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.13""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.14""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.15""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.2""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.3""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.4""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.5""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.6""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.7""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.8""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.10"",beddingId:""minecraft:wool.9""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.0""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.1""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.10""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.11""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.12""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.13""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.14""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.15""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.2""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.3""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.4""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.5""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.6""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.7""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.8""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.11"",beddingId:""minecraft:wool.9""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.0""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.1""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.10""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.11""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.12""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.13""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.14""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.15""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.2""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.3""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.4""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.5""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.6""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.7""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.8""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.12"",beddingId:""minecraft:wool.9""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.0""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.1""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.10""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.11""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.12""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.13""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.14""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.15""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.2""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.3""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.4""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.5""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.6""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.7""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.8""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.13"",beddingId:""minecraft:wool.9""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.0""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.1""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.10""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.11""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.12""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.13""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.14""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.15""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.2""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.3""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.4""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.5""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.6""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.7""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.8""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.14"",beddingId:""minecraft:wool.9""}}"
"Doggy Talents","doggytalents:dog_bed",2581,"true",8147,0,"Dog Bed","true","","{doggytalents:{casingId:""biomesoplenty:planks_0.15"",beddingId:""minecraft:wool.0""}}"
