"Mod name","Registry name","Entity class name","ID"
"Electroblob's Wizardry","ebwizardry:ice_giant","EntityIceGiant",14
"Electroblob's Wizardry","ebwizardry:ice_lance","EntityIceLance",28
"Electroblob's Wizardry","ebwizardry:ice_shard","EntityIceShard",24
"Electroblob's Wizardry","ebwizardry:ice_spike","EntityIceSpike",69
"Electroblob's Wizardry","ebwizardry:ice_wraith","EntityIceWraith",9
"Electroblob's Wizardry","ebwizardry:iceball","EntityIceball",45
"Electroblob's Wizardry","ebwizardry:large_magic_fireball","EntityLargeMagicFireball",44
"Electroblob's Wizardry","ebwizardry:levitating_block","EntityLevitatingBlock",48
"Electroblob's Wizardry","ebwizardry:lightning_arrow","EntityLightningArrow",25
"Electroblob's Wizardry","ebwizardry:lightning_disc","EntityLightningDisc",41
"Electroblob's Wizardry","ebwizardry:lightning_hammer","EntityHammer",47
"Electroblob's Wizardry","ebwizardry:lightning_sigil","EntityLightningSigil",54
"Electroblob's Wizardry","ebwizardry:lightning_wraith","EntityLightningWraith",10
"Electroblob's Wizardry","ebwizardry:magic_fireball","EntityMagicFireball",43
"Electroblob's Wizardry","ebwizardry:magic_missile","EntityMagicMissile",23
"Electroblob's Wizardry","ebwizardry:magic_slime","EntityMagicSlime",16
"Electroblob's Wizardry","ebwizardry:meteor","EntityMeteor",46
"Electroblob's Wizardry","ebwizardry:phoenix","EntityPhoenix",13
"Electroblob's Wizardry","ebwizardry:poison_bomb","EntityPoisonBomb",32
"Electroblob's Wizardry","ebwizardry:radiant_totem","EntityRadiantTotem",60
"Electroblob's Wizardry","ebwizardry:remnant","EntityRemnant",22
"Electroblob's Wizardry","ebwizardry:ring_of_fire","EntityFireRing",56
"Electroblob's Wizardry","ebwizardry:shadow_wraith","EntityShadowWraith",18
"Electroblob's Wizardry","ebwizardry:shield","EntityShield",66
"Electroblob's Wizardry","ebwizardry:silverfish_minion","EntitySilverfishMinion",7
"Electroblob's Wizardry","ebwizardry:skeleton_minion","EntitySkeletonMinion",2
"Electroblob's Wizardry","ebwizardry:smoke_bomb","EntitySmokeBomb",34
"Electroblob's Wizardry","ebwizardry:spark","EntitySpark",37
"Electroblob's Wizardry","ebwizardry:spark_bomb","EntitySparkBomb",33
"Electroblob's Wizardry","ebwizardry:spectral_golem","EntitySpectralGolem",15
"Electroblob's Wizardry","ebwizardry:spider_minion","EntitySpiderMinion",4
"Electroblob's Wizardry","ebwizardry:spirit_horse","EntitySpiritHorse",12
"Electroblob's Wizardry","ebwizardry:spirit_wolf","EntitySpiritWolf",11
"Electroblob's Wizardry","ebwizardry:storm_elemental","EntityStormElemental",19
"Electroblob's Wizardry","ebwizardry:stormcloud","EntityStormcloud",65
"Electroblob's Wizardry","ebwizardry:stray_minion","EntityStrayMinion",3
"Electroblob's Wizardry","ebwizardry:thunderbolt","EntityThunderbolt",40
"Electroblob's Wizardry","ebwizardry:tornado","EntityTornado",68
"Electroblob's Wizardry","ebwizardry:vex_minion","EntityVexMinion",8
"Electroblob's Wizardry","ebwizardry:wither_skeleton_minion","EntityWitherSkeletonMinion",6
"Electroblob's Wizardry","ebwizardry:withering_totem","EntityWitheringTotem",61
"Electroblob's Wizardry","ebwizardry:wizard","EntityWizard",20
"Electroblob's Wizardry","ebwizardry:zombie_minion","EntityZombieMinion",0
"Electroblob's Wizardry","ebwizardry:zombie_spawner","EntityZombieSpawner",59
"End Expansion","ee:acid_proj","ProjectileAcid",167
"End Expansion","ee:aoe_avalon","EntityAOEArena",164
"End Expansion","ee:avalon","EntityAvalon",162
"End Expansion","ee:barrend_parasite","EntityBarrendParasite",168
"End Expansion","ee:blood_slash","EntityBloodSlash",174
"End Expansion","ee:bomb_proj","ProjectileBomb",165
"End Expansion","ee:buffker","EntityBuffker",124
"End Expansion","ee:chomper_arrow","EntityChomperArrow",159
"End Expansion","ee:controller","EntityController",144
"End Expansion","ee:controller_lift","EntityControllerLift",166
"End Expansion","ee:crystal_ball","EntityCrystalSpikeSmall",125
"End Expansion","ee:crystal_boss","EntityCrystalKnight",123
"End Expansion","ee:crytsal_ground","EntityGroundCrystal",126
"End Expansion","ee:depths_chomper","EntityChomper",156
"End Expansion","ee:end_bug","EntityEndBug",134
"End Expansion","ee:end_eye","EntityEnderEyeFly",152
"End Expansion","ee:end_king","EntityEndKing",129
"End Expansion","ee:end_knight","EntityEnderKnight",135
"End Expansion","ee:end_lord","EntityKnightLord",138
"End Expansion","ee:end_mage","EntityEnderMage",137
"End Expansion","ee:end_seeker","EndSeeker",151
"End Expansion","ee:end_seeker_prime","EndSeekerPrime",153
"End Expansion","ee:end_shield","EntityEnderShield",136
"End Expansion","ee:entity_idle","EntityExplosion",127
"End Expansion","ee:fire_ball_red","EntityFireBall",132
"End Expansion","ee:friend_king","EntityFriendKing",155
"End Expansion","ee:ghost_arm","EntityGhostArm",146
"End Expansion","ee:ghost_king_phase","EntityGhostPhase",141
"End Expansion","ee:golem_b","EntityBarrendGolem",154
"End Expansion","ee:green_arrow","EntityGreenArrow",160
"End Expansion","ee:heal_aura","EntityHealAura",140
"End Expansion","ee:lame_eye","EntityLamentedEye",145
"End Expansion","ee:lamented_islands_painting","EntityEEPainting",170
"End Expansion","ee:lamentor_wave","EntityLamentorWave",169
"End Expansion","ee:large_aoe","EntityLargeAOEEffect",157
"End Expansion","ee:lidoped","EntityLidoped",171
"End Expansion","ee:mad_spirit","EntityMadSpirit",172
"End Expansion","ee:mini_avalon","EntityMiniValon",163
"End Expansion","ee:mini_nuke","EntityMiniNuke",147
"End Expansion","ee:move_tile_aoe","EntityMoveTile",173
"End Expansion","ee:nuke","EntityNuclearExplosion",133
"End Expansion","ee:pghost_king","EntityPermanantGhost",149
"End Expansion","ee:projectile_quake","ProjectileQuake",128
"End Expansion","ee:purple_ball","ProjectilePurple",148
"End Expansion","ee:red_crystal","EntityRedCrystal",130
"End Expansion","ee:red_sword","ProjectileSpinSword",131
"End Expansion","ee:ring_eye","EntityEye",142
"End Expansion","ee:snatcher","EntitySnatcher",139
"End Expansion","ee:sword_attack","EntityGroundSword",150
"End Expansion","ee:sword_spike","EntitySwordSpike",161
"End Expansion","ee:unholy_arrow","EntityUnholyArrow",158
"End Expansion","ee:wall","EntityWall",143
"Exotic Birds","exoticbirds:bird_egg","EntityBirdEgg",38
"Exotic Birds","exoticbirds:bluejay","EntityBluejay",25
"Exotic Birds","exoticbirds:booby","EntityBooby",23
"Exotic Birds","exoticbirds:budgerigar","EntityBudgie",29
"Exotic Birds","exoticbirds:cardinal","EntityCardinal",24
"Exotic Birds","exoticbirds:cassowary","EntityCassowary",0
"Exotic Birds","exoticbirds:cloud_phoenix","EntityCloudPhoenix",31
"Exotic Birds","exoticbirds:crane","EntityCrane",27
"Exotic Birds","exoticbirds:desert_phoenix","EntityDesertPhoenix",35
"Exotic Birds","exoticbirds:duck","EntityDuck",1
"Exotic Birds","exoticbirds:emperorpenguin","EntityPenguinEmperor",14
"Exotic Birds","exoticbirds:ender_phoenix","EntityEnderPhoenix",36
"Exotic Birds","exoticbirds:flamingo","EntityFlamingo",2
"Exotic Birds","exoticbirds:gouldianfinch","EntityGouldianfinch",3
"Exotic Birds","exoticbirds:heron","EntityHeron",22
"Exotic Birds","exoticbirds:hummingbird","EntityHummingbird",4
"Exotic Birds","exoticbirds:kingfisher","EntityKingfisher",5
"Exotic Birds","exoticbirds:kiwi","EntityKiwi",6
"Exotic Birds","exoticbirds:kookaburra","EntityKookaburra",28
"Exotic Birds","exoticbirds:lyrebird","EntityLyrebird",7
"Exotic Birds","exoticbirds:magpie","EntityMagpie",8
"Exotic Birds","exoticbirds:nether_phoenix","EntityNetherPhoenix",33
"Exotic Birds","exoticbirds:ostrich","EntityOstrich",9
"Exotic Birds","exoticbirds:owl","EntityOwl",10
"Exotic Birds","exoticbirds:parrot","EntityParrot",11
"Exotic Birds","exoticbirds:peafowl","EntityPeafowl",12
"Exotic Birds","exoticbirds:pelican","EntityPelican",13
"Exotic Birds","exoticbirds:phoenix","EntityFirePhoenix",30
"Exotic Birds","exoticbirds:pigeon","EntityPigeon",15
"Exotic Birds","exoticbirds:roadrunner","EntityRoadrunner",16
"Exotic Birds","exoticbirds:robin","EntityRobin",26
"Exotic Birds","exoticbirds:seagull","EntitySeagull",17
"Exotic Birds","exoticbirds:snow_phoenix","EntitySnowPhoenix",34
"Exotic Birds","exoticbirds:swan","EntitySwan",18
"Exotic Birds","exoticbirds:toucan","EntityToucan",19
"Exotic Birds","exoticbirds:twilight_phoenix","EntityTwilightPhoenix",37
"Exotic Birds","exoticbirds:vulture","EntityVulture",20
"Exotic Birds","exoticbirds:water_phoenix","EntityWaterPhoenix",32
"Exotic Birds","exoticbirds:woodpecker","EntityWoodpecker",21
"ExplorerCraft","explorercraft:enderghast","EntityEnderghast",2
"ExplorerCraft","explorercraft:enderreeper","EntityEnderreeper",1
"ExplorerCraft","explorercraft:wizard","EntityWizard",0
"Extra Golems","golems:golem_bedrock","EntityBedrockGolem",1
"Extra Golems","golems:golem_bone","EntityBoneGolem",2
"Extra Golems","golems:golem_bookshelf","EntityBookshelfGolem",3
"Extra Golems","golems:golem_clay","EntityClayGolem",4
"Extra Golems","golems:golem_coal","EntityCoalGolem",5
"Extra Golems","golems:golem_concrete","EntityConcreteGolem",6
"Extra Golems","golems:golem_crafting","EntityCraftingGolem",7
"Extra Golems","golems:golem_diamond","EntityDiamondGolem",8
"Extra Golems","golems:golem_dispenser","EntityDispenserGolem",9
"Extra Golems","golems:golem_emerald","EntityEmeraldGolem",10
"Extra Golems","golems:golem_end_stone","EntityEndstoneGolem",11
"Extra Golems","golems:golem_furnace","EntityFurnaceGolem",12
"Extra Golems","golems:golem_glass","EntityGlassGolem",13
"Extra Golems","golems:golem_glowstone","EntityGlowstoneGolem",14
"Extra Golems","golems:golem_gold","EntityGoldGolem",15
"Extra Golems","golems:golem_hardened_clay","EntityHardenedClayGolem",16
"Extra Golems","golems:golem_ice","EntityIceGolem",17
"Extra Golems","golems:golem_lapis","EntityLapisGolem",18
"Extra Golems","golems:golem_leaves","EntityLeafGolem",19
"Extra Golems","golems:golem_magma","EntityMagmaGolem",20
"Extra Golems","golems:golem_melon","EntityMelonGolem",21
"Extra Golems","golems:golem_nether_brick","EntityNetherBrickGolem",23
"Extra Golems","golems:golem_nether_wart","EntityNetherWartGolem",24
"Extra Golems","golems:golem_obsidian","EntityObsidianGolem",25
"Extra Golems","golems:golem_prismarine","EntityPrismarineGolem",26
"Extra Golems","golems:golem_quartz","EntityQuartzGolem",27
"Extra Golems","golems:golem_red_sandstone","EntityRedSandstoneGolem",28
"Extra Golems","golems:golem_redstone","EntityRedstoneGolem",29
"Extra Golems","golems:golem_redstone_lamp","EntityRedstoneLampGolem",30
"Extra Golems","golems:golem_sandstone","EntitySandstoneGolem",31
"Extra Golems","golems:golem_sea_lantern","EntitySeaLanternGolem",32
"Extra Golems","golems:golem_shroom","EntityMushroomGolem",22
"Extra Golems","golems:golem_slime","EntitySlimeGolem",33
"Extra Golems","golems:golem_sponge","EntitySpongeGolem",34
"Extra Golems","golems:golem_stained_clay","EntityStainedClayGolem",35
"Extra Golems","golems:golem_stained_glass","EntityStainedGlassGolem",36
"Extra Golems","golems:golem_straw","EntityStrawGolem",37
"Extra Golems","golems:golem_tnt","EntityTNTGolem",38
"Extra Golems","golems:golem_wooden","EntityWoodenGolem",39
"Extra Golems","golems:golem_wool","EntityWoolGolem",40
"Fairy Lights","fairylights:fastener","EntityFenceFastener",0
"Fairy Lights","fairylights:ladder","EntityLadder",1
"Familiar Fauna","familiarfauna:familiarfauna.butterfly","EntityButterfly",1
"Familiar Fauna","familiarfauna:familiarfauna.deer","EntityDeer",2
"Familiar Fauna","familiarfauna:familiarfauna.dragonfly","EntityDragonfly",3
"Familiar Fauna","familiarfauna:familiarfauna.pixie","EntityPixie",4
"Familiar Fauna","familiarfauna:familiarfauna.snail","EntitySnail",5
"Familiar Fauna","familiarfauna:familiarfauna.turkey","EntityTurkey",6
"Farmer's Delight Legacy","farmersdelight:rotten_tomato","EntityRottenTomato",1
"Fish's Undead Rising","mod_lavacow:acidjet","EntityAcidJet",26
"Fish's Undead Rising","mod_lavacow:amber_scarab","EntityScarab",52
"Fish's Undead Rising","mod_lavacow:amberlord","EntityAmberLord",51
"Fish's Undead Rising","mod_lavacow:avaton","EntityAvaton",35
"Fish's Undead Rising","mod_lavacow:banshee","EntityBanshee",33
"Fish's Undead Rising","mod_lavacow:basicbomb","EntityBomb",57
"Fish's Undead Rising","mod_lavacow:boneworm","EntityBoneWorm",24
"Fish's Undead Rising","mod_lavacow:cactoid","EntityCactoid",43
"Fish's Undead Rising","mod_lavacow:cactusthorn","EntityCactusThorn",45
"Fish's Undead Rising","mod_lavacow:cactyrant","EntityCactyrant",44
"Fish's Undead Rising","mod_lavacow:deathcoil","EntityDeathCoil",41
"Fish's Undead Rising","mod_lavacow:enigmoth","EntityEnigmoth",54
"Fish's Undead Rising","mod_lavacow:enigmoth_larva","EntityEnigmothLarva",55
"Fish's Undead Rising","mod_lavacow:fish_custom_arrow","EntityFishCustomArrow",60
"Fish's Undead Rising","mod_lavacow:flamejet","EntityFlameJet",27
"Fish's Undead Rising","mod_lavacow:foglet","EntityFoglet",4
"Fish's Undead Rising","mod_lavacow:forsaken","EntityForsaken",38
"Fish's Undead Rising","mod_lavacow:ghost_swarmer","EntityGhostSwarmer",50
"Fish's Undead Rising","mod_lavacow:ghostbomb","EntityGhostBomb",36
"Fish's Undead Rising","mod_lavacow:ghostray","EntityGhostRay",32
"Fish's Undead Rising","mod_lavacow:ghoul","EntityGhoul",59
"Fish's Undead Rising","mod_lavacow:grave_robber","EntityGraveRobber",47
"Fish's Undead Rising","mod_lavacow:grave_robber_ghost","EntityGraveRobberGhost",48
"Fish's Undead Rising","mod_lavacow:holygrenade","EntityHolyGrenade",28
"Fish's Undead Rising","mod_lavacow:imp","EntityImp",6
"Fish's Undead Rising","mod_lavacow:isnachi","EntityIsnachi",5
"Fish's Undead Rising","mod_lavacow:ithaqua","EntityWendigo",10
"Fish's Undead Rising","mod_lavacow:kings_wrath","EntityKingsWrath",58
"Fish's Undead Rising","mod_lavacow:lavacow","EntityLavaCow",0
"Fish's Undead Rising","mod_lavacow:lilsludge","EntityLilSludge",14
"Fish's Undead Rising","mod_lavacow:mimic","EntityMimic",11
"Fish's Undead Rising","mod_lavacow:moth_scales","EntityMothScales",56
"Fish's Undead Rising","mod_lavacow:mummy","EntityMummy",42
"Fish's Undead Rising","mod_lavacow:parasite","EntityParasite",2
"Fish's Undead Rising","mod_lavacow:pingu","EntityPingu",29
"Fish's Undead Rising","mod_lavacow:piranha","EntityPiranha",21
"Fish's Undead Rising","mod_lavacow:piranhalauncher","EntityPiranhaLauncher",23
"Fish's Undead Rising","mod_lavacow:ptera","EntityPtera",17
"Fish's Undead Rising","mod_lavacow:raven","EntityRaven",16
"Fish's Undead Rising","mod_lavacow:salamander","EntitySalamander",9
"Fish's Undead Rising","mod_lavacow:sandburst","EntitySandBurst",40
"Fish's Undead Rising","mod_lavacow:sapjet","EntitySapJet",53
"Fish's Undead Rising","mod_lavacow:scarecrow","EntityScarecrow",19
"Fish's Undead Rising","mod_lavacow:sea_hag","EntitySeaHag",46
"Fish's Undead Rising","mod_lavacow:skeletonking","EntitySkeletonKing",39
"Fish's Undead Rising","mod_lavacow:sludgejet","EntitySludgeJet",13
"Fish's Undead Rising","mod_lavacow:sludgelord","EntitySludgeLord",12
"Fish's Undead Rising","mod_lavacow:sonicbomb","EntitySonicBomb",37
"Fish's Undead Rising","mod_lavacow:soulworm","EntitySoulWorm",25
"Fish's Undead Rising","mod_lavacow:unburied","EntityUnburied",31
"Fish's Undead Rising","mod_lavacow:undeadswine","EntityUndeadSwine",8
"Fish's Undead Rising","mod_lavacow:undertaker","EntityUndertaker",30
"Fish's Undead Rising","mod_lavacow:vespa","EntityVespa",18
"Fish's Undead Rising","mod_lavacow:vespa_brood","EntityVespaBrood",3
"Fish's Undead Rising","mod_lavacow:vespacocoon","EntityVespaCocoon",20
"Fish's Undead Rising","mod_lavacow:warsmallfireball","EntityWarSmallFireball",15
"Fish's Undead Rising","mod_lavacow:weta","EntityWeta",34
"Fish's Undead Rising","mod_lavacow:wraith","EntityWraith",49
"Fish's Undead Rising","mod_lavacow:zombiefrozen","EntityZombieFrozen",7
"Fish's Undead Rising","mod_lavacow:zombiemushroom","EntityZombieMushroom",1
"Fish's Undead Rising","mod_lavacow:zombiepiranha","EntityZombiePiranha",22
"Fishing Made Better","fishingmadebetter:fmblavafishhook","EntityFMBLavaFishHook",0
"Fishing Made Better","fishingmadebetter:fmbvoidfishhook","EntityFMBVoidFishHook",1
"Frozen Fiend","iceologer:icecube","EntityIceCube",2
"Frozen Fiend","iceologer:iceologer","EntityIceologer",1
"Future Fireproof","futurefireproof:fireproof_item","EntityFireproofItem",100
"Future MC","futuremc:bee","EntityBee",4
"Future MC","futuremc:cod","EntityCod",5
"Future MC","futuremc:panda","EntityPanda",3
"Future MC","futuremc:pufferfish","EntityPufferfish",6
"Future MC","futuremc:salmon","EntitySalmon",7
"Future MC","futuremc:trident","Trident",1
"Future MC","futuremc:tropical_fish","EntityTropicalFish",8
"Grimoire of Gaia 3","grimoireofgaia:ant","EntityGaiaAnt",1
"Grimoire of Gaia 3","grimoireofgaia:ant_hill","EntityGaiaPropAntHill",2
"Grimoire of Gaia 3","grimoireofgaia:ant_ranger","EntityGaiaAntRanger",3
"Grimoire of Gaia 3","grimoireofgaia:anubis","EntityGaiaAnubis",4
"Grimoire of Gaia 3","grimoireofgaia:arachne","EntityGaiaArachne",5
"Grimoire of Gaia 3","grimoireofgaia:banshee","EntityGaiaBanshee",6
"Grimoire of Gaia 3","grimoireofgaia:baphomet","EntityGaiaBaphomet",7
"Grimoire of Gaia 3","grimoireofgaia:bee","EntityGaiaBee",8
"Grimoire of Gaia 3","grimoireofgaia:beholder","EntityGaiaBeholder",9
"Grimoire of Gaia 3","grimoireofgaia:bomb","EntityGaiaProjectileBomb",87
"Grimoire of Gaia 3","grimoireofgaia:bone_knight","EntityGaiaBoneKnight",10
"Grimoire of Gaia 3","grimoireofgaia:bubble","EntityGaiaProjectileBubble",88
"Grimoire of Gaia 3","grimoireofgaia:butler","EntityGaiaIllagerButler",11
"Grimoire of Gaia 3","grimoireofgaia:campfire","EntityGaiaPropCampfire",12
"Grimoire of Gaia 3","grimoireofgaia:cecaelia","EntityGaiaCecaelia",13
"Grimoire of Gaia 3","grimoireofgaia:centaur","EntityGaiaCentaur",14
"Grimoire of Gaia 3","grimoireofgaia:chest","EntityGaiaPropChestMimic",15
"Grimoire of Gaia 3","grimoireofgaia:cobble_golem","EntityGaiaCobbleGolem",16
"Grimoire of Gaia 3","grimoireofgaia:cobblestone_golem","EntityGaiaCobblestoneGolem",17
"Grimoire of Gaia 3","grimoireofgaia:creep","EntityGaiaCreep",18
"Grimoire of Gaia 3","grimoireofgaia:creeper_girl","EntityGaiaNPCCreeperGirl",72
"Grimoire of Gaia 3","grimoireofgaia:cyan_flower","EntityGaiaPropFlowerCyan",19
"Grimoire of Gaia 3","grimoireofgaia:cyclops","EntityGaiaMonoeye",45
"Grimoire of Gaia 3","grimoireofgaia:deathword","EntityGaiaDeathword",20
"Grimoire of Gaia 3","grimoireofgaia:debug_mob","EntityDebugMob",0
"Grimoire of Gaia 3","grimoireofgaia:dhampir","EntityGaiaDhampir",21
"Grimoire of Gaia 3","grimoireofgaia:dryad","EntityGaiaDryad",22
"Grimoire of Gaia 3","grimoireofgaia:dullahan","EntityGaiaDullahan",23
"Grimoire of Gaia 3","grimoireofgaia:dwarf","EntityGaiaDwarf",24
"Grimoire of Gaia 3","grimoireofgaia:ender_dragon_girl","EntityGaiaEnderDragonGirl",25
"Grimoire of Gaia 3","grimoireofgaia:ender_eye","EntityGaiaEnderEye",26
"Grimoire of Gaia 3","grimoireofgaia:ender_girl","EntityGaiaNPCEnderGirl",74
"Grimoire of Gaia 3","grimoireofgaia:flesh_lich","EntityGaiaFleshLich",27
"Grimoire of Gaia 3","grimoireofgaia:gelatinous_slime","EntityGaiaGelatinousSlime",28
"Grimoire of Gaia 3","grimoireofgaia:goblin","EntityGaiaGoblin",29
"Grimoire of Gaia 3","grimoireofgaia:goblin_feral","EntityGaiaGoblinFeral",30
"Grimoire of Gaia 3","grimoireofgaia:gorgon","EntityGaiaGorgon",71
"Grimoire of Gaia 3","grimoireofgaia:gryphon","EntityGaiaGryphon",32
"Grimoire of Gaia 3","grimoireofgaia:harpy","EntityGaiaHarpy",33
"Grimoire of Gaia 3","grimoireofgaia:harpy_wizard","EntityGaiaHarpyWizard",34
"Grimoire of Gaia 3","grimoireofgaia:holstaurus","EntityGaiaNPCHolstaurus",76
"Grimoire of Gaia 3","grimoireofgaia:horse","EntityGaiaHorse",35
"Grimoire of Gaia 3","grimoireofgaia:hunter","EntityGaiaHunter",36
"Grimoire of Gaia 3","grimoireofgaia:illager_fire","EntityGaiaIllagerFire",37
"Grimoire of Gaia 3","grimoireofgaia:illager_inquisitor","EntityGaiaIllagerInquisitor",38
"Grimoire of Gaia 3","grimoireofgaia:kikimora","EntityGaiaKikimora",39
"Grimoire of Gaia 3","grimoireofgaia:kobold","EntityGaiaKobold",40
"Grimoire of Gaia 3","grimoireofgaia:magic","EntityGaiaProjectileMagic",89
"Grimoire of Gaia 3","grimoireofgaia:magic_random","EntityGaiaProjectileMagicRandom",90
"Grimoire of Gaia 3","grimoireofgaia:mandragora","EntityGaiaMandragora",78
"Grimoire of Gaia 3","grimoireofgaia:matango","EntityGaiaMatango",41
"Grimoire of Gaia 3","grimoireofgaia:mermaid","EntityGaiaMermaid",42
"Grimoire of Gaia 3","grimoireofgaia:mimic","EntityGaiaMimic",79
"Grimoire of Gaia 3","grimoireofgaia:minotaur","EntityGaiaMinotaur",43
"Grimoire of Gaia 3","grimoireofgaia:minotaurus","EntityGaiaMinotaurus",44
"Grimoire of Gaia 3","grimoireofgaia:mite","EntityGaiaMite",31
"Grimoire of Gaia 3","grimoireofgaia:mummy","EntityGaiaMummy",46
"Grimoire of Gaia 3","grimoireofgaia:naga","EntityGaiaNaga",47
"Grimoire of Gaia 3","grimoireofgaia:nine_tails","EntityGaiaNineTails",48
"Grimoire of Gaia 3","grimoireofgaia:oni","EntityGaiaOni",49
"Grimoire of Gaia 3","grimoireofgaia:orc","EntityGaiaOrc",50
"Grimoire of Gaia 3","grimoireofgaia:poison","EntityGaiaProjectilePoison",91
"Grimoire of Gaia 3","grimoireofgaia:satyress","EntityGaiaSatyress",51
"Grimoire of Gaia 3","grimoireofgaia:selkie","EntityGaiaSelkie",52
"Grimoire of Gaia 3","grimoireofgaia:shaman","EntityGaiaShaman",53
"Grimoire of Gaia 3","grimoireofgaia:sharko","EntityGaiaSharko",54
"Grimoire of Gaia 3","grimoireofgaia:siren","EntityGaiaSiren",55
"Grimoire of Gaia 3","grimoireofgaia:slime_girl","EntityGaiaNPCSlimeGirl",73
"Grimoire of Gaia 3","grimoireofgaia:sludge_girl","EntityGaiaSludgeGirl",56
"Grimoire of Gaia 3","grimoireofgaia:small_fireball","EntityGaiaProjectileSmallFireball",92
"Grimoire of Gaia 3","grimoireofgaia:spawner_beholder","EntityGaiaSpawnerBeholder",80
"Grimoire of Gaia 3","grimoireofgaia:spawner_ender_dragon_girl","EntityGaiaSpawnerEnderDragonGirl",81
"Grimoire of Gaia 3","grimoireofgaia:spawner_gorgon","EntityGaiaSpawnerGorgon",82
"Grimoire of Gaia 3","grimoireofgaia:spawner_minotaur","EntityGaiaSpawnerMinotaur",83
"Grimoire of Gaia 3","grimoireofgaia:spawner_sphinx","EntityGaiaSpawnerSphinx",84
"Grimoire of Gaia 3","grimoireofgaia:spawner_valkyrie","EntityGaiaSpawnerValkyrie",85
"Grimoire of Gaia 3","grimoireofgaia:spawner_vampire","EntityGaiaSpawnerVampire",86
"Grimoire of Gaia 3","grimoireofgaia:sphinx","EntityGaiaSphinx",57
"Grimoire of Gaia 3","grimoireofgaia:sporeling","EntityGaiaSporeling",59
"Grimoire of Gaia 3","grimoireofgaia:spriggan","EntityGaiaSpriggan",58
"Grimoire of Gaia 3","grimoireofgaia:succubus","EntityGaiaSuccubus",60
"Grimoire of Gaia 3","grimoireofgaia:toad","EntityGaiaToad",61
"Grimoire of Gaia 3","grimoireofgaia:trader","EntityGaiaNPCTrader",75
"Grimoire of Gaia 3","grimoireofgaia:valkyrie","EntityGaiaValkyrie",62
"Grimoire of Gaia 3","grimoireofgaia:vampire","EntityGaiaVampire",65
"Grimoire of Gaia 3","grimoireofgaia:vase","EntityGaiaPropVase",63
"Grimoire of Gaia 3","grimoireofgaia:vase_nether","EntityGaiaPropVaseNether",64
"Grimoire of Gaia 3","grimoireofgaia:web","EntityGaiaProjectileWeb",93
"Grimoire of Gaia 3","grimoireofgaia:werecat","EntityGaiaWerecat",66
"Grimoire of Gaia 3","grimoireofgaia:weresheep","EntityGaiaNPCWeresheep",77
"Grimoire of Gaia 3","grimoireofgaia:witch","EntityGaiaWitch",67
"Grimoire of Gaia 3","grimoireofgaia:wither_cow","EntityGaiaWitherCow",68
"Grimoire of Gaia 3","grimoireofgaia:yeti","EntityGaiaYeti",69
"Grimoire of Gaia 3","grimoireofgaia:yuki-onna","EntityGaiaYukiOnna",70
"Harvester's Night","harvestersnight:harvester","EntityHarvester",1
"Ice and Fire: RotN Edition","iceandfire:amphithere","EntityAmphithere",934
"Ice and Fire: RotN Edition","iceandfire:amphitherearrow","EntityAmphithereArrow",935
"Ice and Fire: RotN Edition","iceandfire:blackfrost","EntityBlackFrostDragon",957
"Ice and Fire: RotN Edition","iceandfire:chaintie","EntityChainTie",939
"Ice and Fire: RotN Edition","iceandfire:cyclops","EntityCyclops",917
"Ice and Fire: RotN Edition","iceandfire:deathworm","EntityDeathWorm",920
"Ice and Fire: RotN Edition","iceandfire:deathwormegg","EntityDeathWormEgg",921
"Ice and Fire: RotN Edition","iceandfire:dragon_lightning_bolt","EntityDragonLightningBolt",959
"Ice and Fire: RotN Edition","iceandfire:dragonarrow","EntityDragonArrow",902
"Ice and Fire: RotN Edition","iceandfire:dragonegg","EntityDragonEgg",901
"Ice and Fire: RotN Edition","iceandfire:dragonfirecharge","EntityDragonFireCharge",908
"Ice and Fire: RotN Edition","iceandfire:dragonicecharge","EntityDragonIceCharge",909
"Ice and Fire: RotN Edition","iceandfire:dragonlightningcharge","EntityDragonLightningCharge",956
"Ice and Fire: RotN Edition","iceandfire:dragonskull","EntityDragonSkull",903
"Ice and Fire: RotN Edition","iceandfire:dread_beast","EntityDreadBeast",946
"Ice and Fire: RotN Edition","iceandfire:dread_ghoul","EntityDreadGhoul",945
"Ice and Fire: RotN Edition","iceandfire:dread_horse","EntityDreadHorse",951
"Ice and Fire: RotN Edition","iceandfire:dread_knight","EntityDreadKnight",950
"Ice and Fire: RotN Edition","iceandfire:dread_lich","EntityDreadLich",948
"Ice and Fire: RotN Edition","iceandfire:dread_lich_skull","EntityDreadLichSkull",949
"Ice and Fire: RotN Edition","iceandfire:dread_queen","EntityDreadQueen",958
"Ice and Fire: RotN Edition","iceandfire:dread_scuttler","EntityDreadScuttler",947
"Ice and Fire: RotN Edition","iceandfire:dread_thrall","EntityDreadThrall",944
"Ice and Fire: RotN Edition","iceandfire:firedragon","EntityFireDragon",905
"Ice and Fire: RotN Edition","iceandfire:gorgon","EntityGorgon",914
"Ice and Fire: RotN Edition","iceandfire:hippocampus","EntityHippocampus",919
"Ice and Fire: RotN Edition","iceandfire:hippogryph","EntityHippogryph",912
"Ice and Fire: RotN Edition","iceandfire:hippogryphegg","EntityHippogryphEgg",911
