"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Fish's Undead Rising","mod_lavacow:parasite_item",8949,0,"true","Raw Parasite",2,0.3,""
"Fish's Undead Rising","mod_lavacow:parasite_item",8949,1,"true","Raw Parasite",2,0.3,""
"Fish's Undead Rising","mod_lavacow:parasite_item",8949,2,"true","Raw Parasite",2,0.3,""
"Fish's Undead Rising","mod_lavacow:parasite_item_cooked",8950,0,"false","Cooked Parasite",6,0.6,""
"Fish's Undead Rising","mod_lavacow:pheromone_gland",9070,0,"false","Pheromone Gland",1,0.1,""
"Fish's Undead Rising","mod_lavacow:piranha",8951,0,"false","Raw Piranha",2,0.1,"listAllfishraw"
"Fish's Undead Rising","mod_lavacow:piranha_cooked",8952,0,"false","Cooked Piranha",6,0.8,"listAllfishcooked"
"Fish's Undead Rising","mod_lavacow:plagued_porkchop",8971,0,"false","Plagued Porkchop",3,0.3,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing",8989,0,"true","Raw Ptera Wing",4,0.1,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing",8989,1,"true","Raw Ptera Wing",4,0.1,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing",8989,2,"true","Raw Ptera Wing",4,0.1,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing",8989,3,"true","Raw Ptera Wing",4,0.1,"listAllmeatraw"
"Fish's Undead Rising","mod_lavacow:ptera_wing_cooked",8990,0,"false","Fried Ptera Wing",8,0.8,"foodHotwings,listAllmeatcooked"
"Fish's Undead Rising","mod_lavacow:sausage_roll",8995,0,"false","Sausage Roll",9,0.9,""
"Fish's Undead Rising","mod_lavacow:shattered_ice",9007,0,"false","Shattered Ice",1,1.8,""
"Fish's Undead Rising","mod_lavacow:zombiepiranha_item",8999,0,"false","Raw Swarmer",2,0.1,"listAllfishraw"
"Fish's Undead Rising","mod_lavacow:zombiepiranha_item_cooked",9000,0,"false","Cooked Swarmer",6,0.8,"listAllfishcooked"
"Fishing Made Better","fishingmadebetter:fish_slice_cooked",9118,0,"false","Cooked Fish Slice",6,0.8,""
"Fishing Made Better","fishingmadebetter:fish_slice_raw",9117,0,"false","Raw Fish Slice",2,0.1,""
"Food Expansion","foodexpansion:itembacon",9140,0,"false","Bacon",1,0.2,""
"Food Expansion","foodexpansion:itembaconandegg",9143,0,"false","Bacon and Egg",7,0.8,""
"Food Expansion","foodexpansion:itembatwing",9156,0,"false","Bat Wing",1,0.1,""
"Food Expansion","foodexpansion:itembeetrootnoodles",9167,0,"false","Beetroot Noodles",6,0.6,""
"Food Expansion","foodexpansion:itemblazecream",9158,0,"false","Blaze Cream Soup",4,0.4,""
"Food Expansion","foodexpansion:itemcactusfruit",9151,0,"false","Cactus Fruit",1,0.1,""
"Food Expansion","foodexpansion:itemcarrotpie",9155,0,"false","Carrot Cake",8,0.8,""
"Food Expansion","foodexpansion:itemcarrotseedsoup",9144,0,"false","Carrot Soup",8,0.8,""
"Food Expansion","foodexpansion:itemchocolatebar",9148,0,"false","Chocolate Bar",8,1.0,""
"Food Expansion","foodexpansion:itemcompressedflesh",9147,0,"false","Dried Flesh",6,0.2,""
"Food Expansion","foodexpansion:itemcookedbacon",9141,0,"false","Crispy Bacon",3,0.4,""
"Food Expansion","foodexpansion:itemcookedbatwing",9157,0,"false","Cooked Bat Wing",3,0.2,""
"Food Expansion","foodexpansion:itemcookedhorsemeat",9153,0,"false","Cooked Horse Meat",8,0.8,""
"Food Expansion","foodexpansion:itemcookedllamameat",9171,0,"false","Llama Steak",7,0.8,""
"Food Expansion","foodexpansion:itemcookedmushroom",9154,0,"false","Cooked Mushroom",2,0.2,""
"Food Expansion","foodexpansion:itemcookedocelotmeat",9165,0,"false","Cooked Ocelot Meat",6,0.7,""
"Food Expansion","foodexpansion:itemcookedparrotmeat",9169,0,"false","Cooked Parrot",6,0.7,""
"Food Expansion","foodexpansion:itemcookedpolarbearmeat",9173,0,"false","Polar Bear Steak",8,0.8,""
"Food Expansion","foodexpansion:itemcookedsquid",9146,0,"false","Cooked Squid",3,0.5,""
"Food Expansion","foodexpansion:itemcookedwolfmeat",9163,0,"false","Cooked Wolf Meat",6,0.7,""
"Food Expansion","foodexpansion:itemfriedegg",9142,0,"false","Fried Egg",2,0.3,""
"Food Expansion","foodexpansion:itemhorsemeat",9152,0,"false","Horse Meat",3,0.3,""
"Food Expansion","foodexpansion:itemjelly",9139,0,"false","Green Jelly",4,0.6,""
"Food Expansion","foodexpansion:itemllamameat",9170,0,"false","Raw Llama",2,0.3,""
"Food Expansion","foodexpansion:itemlollipop",9166,0,"false","Lollipop",4,0.5,""
"Food Expansion","foodexpansion:itemmelonsalad",9159,0,"false","Melon Salad",6,0.6,""
"Food Expansion","foodexpansion:itemnetherwartsoup",9150,0,"false","Nether Wart Stew",4,0.4,""
"Food Expansion","foodexpansion:itemocelotmeat",9164,0,"false","Ocelot Meat",2,0.3,""
"Food Expansion","foodexpansion:itemparrotmeat",9168,0,"false","Raw Parrot",2,0.3,""
"Food Expansion","foodexpansion:itempolarbearmeat",9172,0,"false","Raw Polar Bear",3,0.3,""
"Food Expansion","foodexpansion:itemroastedseed",9160,0,"false","Roasted Seed",1,0.1,""
"Food Expansion","foodexpansion:itemspidersoup",9149,0,"false","Spider Eye Stew",3,0.4,""
"Food Expansion","foodexpansion:itemsquid",9145,0,"false","Raw Squid",1,0.2,""
"Food Expansion","foodexpansion:itemwolfmeat",9162,0,"false","Wolf Meat",2,0.3,""
"Future MC","futuremc:honey_bottle",9181,0,"false","Honey Bottle",6,0.8,"dropHoney,foodHoneydrop,listAllsugar"
"Future MC","futuremc:suspicious_stew",9182,0,"false","Suspicious Stew",6,0.6,""
"Grimoire of Gaia 3","grimoireofgaia:food_coalfish",9273,0,"false","Coalfish",4,0.4,""
"Grimoire of Gaia 3","grimoireofgaia:food_honey",9275,0,"false","Honeydew",4,0.4,""
"Grimoire of Gaia 3","grimoireofgaia:food_mandrake",9277,0,"false","Mandrake",0,0.0,""
"Grimoire of Gaia 3","grimoireofgaia:food_meat",9270,0,"false","Meat",6,1.2,""
"Grimoire of Gaia 3","grimoireofgaia:food_monster_feed",9279,0,"false","Monster Feed",2,0.2,""
"Grimoire of Gaia 3","grimoireofgaia:food_monster_feed_premium",9280,0,"false","Premium Monster Feed",4,0.6,""
"Grimoire of Gaia 3","grimoireofgaia:food_nether_wart",9274,0,"false","Nether Wart Jam",4,0.4,"cropNetherWart"
"Grimoire of Gaia 3","grimoireofgaia:food_pie_apple_gold",9283,0,"false","Golden Apple Pie",12,0.8,""
"Grimoire of Gaia 3","grimoireofgaia:food_pie_mandrake",9281,0,"false","Mandrake Pie",8,0.8,""
"Grimoire of Gaia 3","grimoireofgaia:food_pie_meat",9282,0,"false","Fish Pie",8,0.8,""
"Grimoire of Gaia 3","grimoireofgaia:food_root",9272,0,"false","Taproot",0,0.0,""
"Grimoire of Gaia 3","grimoireofgaia:food_rotten_heart",9271,0,"false","Rotten Heart",4,0.0,""
"Grimoire of Gaia 3","grimoireofgaia:food_small_apple_gold",9276,0,"false","Golden Apple Pie Slice",1,0.4,""
"Grimoire of Gaia 3","grimoireofgaia:food_wither",9278,0,"false","Withered Brain",8,0.8,""
"Ice and Fire: RotN Edition","iceandfire:ambrosia",7037,0,"false","Ambrosia",5,0.6,""
"Ice and Fire: RotN Edition","iceandfire:fire_dragon_flesh",7012,0,"false","Fire Dragon Flesh",8,0.8,""
"Ice and Fire: RotN Edition","iceandfire:ice_dragon_flesh",7013,0,"false","Ice Dragon Flesh",8,0.8,""
"Ice and Fire: RotN Edition","iceandfire:lightning_dragon_flesh",7173,0,"false","Lightning Dragon Flesh",8,0.8,""
"Ice and Fire: RotN Edition","iceandfire:pixie_dust",7034,0,"false","Pixie Dust",1,0.3,""
"Inspirations","inspirations:edibles",9390,0,"true","Heartbeet",2,2.4,""
"Inspirations","inspirations:potato_soup",9434,0,"false","Potato Soup",8,0.6,""
"Minecraft","minecraft:apple",260,0,"false","Apple",4,0.3,""
"Minecraft","minecraft:baked_potato",393,0,"false","Baked Potato",5,0.6,"potatoOrBaked"
"Minecraft","minecraft:beef",363,0,"false","Raw Beef",3,0.3,"cabbageRoolIngredients,dumplingFilling,foodMeat,listAllbeefraw,listAllmeatraw,rawOrMincedBeef"
"Minecraft","minecraft:beetroot",434,0,"false","Beetroot",1,0.6,"cabbageRoolIngredients,cropBeetroot,foodVegetable,listAllveggie"
"Minecraft","minecraft:beetroot_soup",436,0,"false","Beetroot Soup",6,0.6,""
"Minecraft","minecraft:bread",297,0,"false","Bread",5,0.6,""
"Minecraft","minecraft:carrot",391,0,"false","Carrot",3,0.6,"cabbageRoolIngredients,cropCarrot,foodVegetable,listAllveggie,mushroomRiceIngredients"
"Minecraft","minecraft:chicken",365,0,"false","Raw Chicken",2,0.3,"cabbageRoolIngredients,dogPrey,dumplingFilling,foodMeat,listAllchickenraw,listAllmeatraw"
"Minecraft","minecraft:chorus_fruit",432,0,"false","Chorus Fruit",4,0.3,""
"Minecraft","minecraft:cooked_beef",364,0,"false","Steak",8,0.8,"foodMeat"
"Minecraft","minecraft:cooked_chicken",366,0,"false","Cooked Chicken",6,0.6,"foodMeat"
"Minecraft","minecraft:cooked_fish",350,0,"true","Cooked Fish",5,0.6,""
"Minecraft","minecraft:cooked_fish",350,1,"true","Cooked Salmon",6,0.8,""
"Minecraft","minecraft:cooked_mutton",424,0,"false","Cooked Mutton",6,0.8,"foodMeat"
"Minecraft","minecraft:cooked_porkchop",320,0,"false","Cooked Porkchop",8,0.8,"foodMeat"
"Minecraft","minecraft:cooked_rabbit",412,0,"false","Cooked Rabbit",5,0.6,"foodMeat"
"Minecraft","minecraft:cookie",357,0,"false","Cookie",2,0.1,""
"Minecraft","minecraft:fish",349,0,"true","Raw Fish",2,0.1,"cabbageRoolIngredients,fish,rawOrSlicedCod"
"Minecraft","minecraft:fish",349,1,"true","Raw Salmon",2,0.1,"cabbageRoolIngredients,fish,listAllfishraw,rawOrSlicedSalmon"
"Minecraft","minecraft:fish",349,2,"true","Clownfish",1,0.1,"cabbageRoolIngredients,fish,listAllfishraw"
"Minecraft","minecraft:fish",349,3,"true","Pufferfish",1,0.1,"fish"
"Minecraft","minecraft:golden_apple",322,0,"true","Golden Apple",4,1.2,""
"Minecraft","minecraft:golden_apple",322,1,"true","Golden Apple",4,1.2,""
"Minecraft","minecraft:golden_carrot",396,0,"false","Golden Carrot",6,1.2,""
"Minecraft","minecraft:melon",360,0,"false","Melon",2,0.3,""
"Minecraft","minecraft:mushroom_stew",282,0,"false","Mushroom Stew",6,0.6,""
"Minecraft","minecraft:mutton",423,0,"false","Raw Mutton",2,0.3,"cabbageRoolIngredients,dogPrey,dumplingFilling,foodMeat,listAllmeatraw,listAllmuttonraw"
"Minecraft","minecraft:poisonous_potato",394,0,"false","Poisonous Potato",2,0.3,""
"Minecraft","minecraft:porkchop",319,0,"false","Raw Porkchop",3,0.3,"cabbageRoolIngredients,dumplingFilling,foodMeat,listAllmeatraw,listAllporkraw"
"Minecraft","minecraft:potato",392,0,"false","Potato",1,0.3,"cabbageRoolIngredients,cropPotato,foodVegetable,listAllveggie,mushroomRiceIngredients,potatoOrBaked"
"Minecraft","minecraft:pumpkin_pie",400,0,"false","Pumpkin Pie",8,0.3,""
"Minecraft","minecraft:rabbit",411,0,"false","Raw Rabbit",3,0.3,"dogPrey,dumplingFilling,foodMeat"
"Minecraft","minecraft:rabbit_stew",413,0,"false","Rabbit Stew",10,0.6,""
"Minecraft","minecraft:rotten_flesh",367,0,"false","Rotten Flesh",4,0.1,""
"Minecraft","minecraft:spider_eye",375,0,"false","Spider Eye",2,0.8,""
"Mowzie's Mobs","mowziesmobs:glowing_jelly",9969,0,"false","Luminous Jelly",1,0.1,""
"Mystical World","mysticalworld:aubergine",13658,0,"false","Aubergine",4,0.6,"cropAubergine,cropEggplant,foodEggplant,ingredientKebabMain,ingredientVegNugget,listAllveggie"
"Mystical World","mysticalworld:aubergine_salad",13646,0,"false","Aubergine Salad",3,0.4,""
"Mystical World","mysticalworld:beetroot_salad",13644,0,"false","Beetroot Salad",2,0.6,""
"Mystical World","mysticalworld:cactus_dandelion_salad",13645,0,"false","Cactus Dandelion Salad",3,0.4,""
"Mystical World","mysticalworld:cooked_aubergine",13659,0,"false","Cooked Aubergine",5,0.6,"foodGrilledeggplant"
"Mystical World","mysticalworld:cooked_beetroot",13642,0,"false","Cooked Beetroot",4,0.8,""
"Mystical World","mysticalworld:cooked_carrot",13643,0,"false","Cooked Carrot",4,0.6,""
"Mystical World","mysticalworld:cooked_seeds",13653,0,"false","Toasted Seeds",1,0.4,""
"Mystical World","mysticalworld:cooked_squid",13639,0,"false","Cooked Squid",3,0.6,"foodCalamaricooked,foodGoodMeatCooked,foodProteinCooked,ingredientChowderFill,ingredientKebabSeafood,listAllfishcooked"
"Mystical World","mysticalworld:cooked_venison",13638,0,"false","Cooked Venison",7,0.6,"foodGoodMeatCooked,foodNativeGameMeatCooked,foodProteinCooked,foodRedMeatCooked,foodVenisoncooked,listAllmeatcooked,listAllvenisoncooked"
"Mystical World","mysticalworld:epic_squid",13640,0,"false","Epic Squid",20,0.6,""
"Mystical World","mysticalworld:fish_and_chips",13641,0,"false","Fish & Chips",10,0.8,""
"Mystical World","mysticalworld:raw_squid",13637,0,"false","Raw Squid",1,0.6,"foodCalamariraw,foodGoodMeat,ingredientKebabAdventure,listAllfishfresh,listAllfishraw"
"Mystical World","mysticalworld:stewed_eggplant",13647,0,"false","Stewed Eggplant",6,0.8,""
"Mystical World","mysticalworld:stuffed_aubergine",13660,0,"false","Stuffed Aubergine",10,0.6,""
"Mystical World","mysticalworld:venison",13636,0,"false","Venison",3,0.6,"foodGoodMeat,foodRedMeat,foodVenisonraw,ingredientKebabAdventure,listAllmeatraw,listAllvenisonraw"
"Natura Legacy","natura:berry_medley",5876,0,"false","Berry Medley",5,1.4,""
"Natura Legacy","natura:edibles",5873,0,"true","Raw Imp",3,0.2,""
"Natura Legacy","natura:edibles",5873,1,"true","Cooked Imp",8,0.6,""
"Natura Legacy","natura:edibles",5873,2,"true","Raspberry",1,0.4,"cropRaspberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5873,3,"true","Blueberry",1,0.4,"cropBlueberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5873,4,"true","Blackberry",1,0.4,"cropBlackberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5873,5,"true","Maloberry",1,0.4,"cropMaloberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5873,6,"true","Blightberry",1,0.4,"cropBlightberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5873,7,"true","Duskberry",1,0.4,"cropDuskberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5873,8,"true","Skyberry",1,0.4,"cropSkyberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5873,9,"true","Stingberry",1,0.4,"cropStingberry,listAllberry,listAllfruit"
"Natura Legacy","natura:edibles",5873,10,"true","Potash Apple",4,0.4,""
"Natura Legacy","natura:edibles",5873,11,"true","Cactus Juice",1,0.1,""
"Natura Legacy","natura:glowshroom_stew",5877,0,"false","Glowshroom Stew",6,0.6,""
"Natura Legacy","natura:saguaro_fruit_item",5933,0,"false","Saguaro Fruit",3,0.3,"cropCactusfruit,foodAllfruit"
"Oceanic Expanse","oe:blue_slime_ball",8758,0,"false","Tropical Slimeball",0,0.0,""
"Oceanic Expanse","oe:coconut_open",8759,0,"false","Cracked Coconut",3,0.6,"cropCoconut,foodCoconutmilk"
"Oceanic Expanse","oe:cooked_crab",8752,0,"false","Cooked Crab",6,0.6,""
"Oceanic Expanse","oe:cooked_lobster",8756,0,"false","Cooked Lobster",8,0.8,""
"Oceanic Expanse","oe:crab",8751,0,"false","Raw Crab",2,0.4,""
"Oceanic Expanse","oe:crab_bisque",8753,0,"false","Crab Bisque",10,0.8,""
"Oceanic Expanse","oe:dried_dulse",8761,0,"false","Dried Dulse",3,0.6,""
"Oceanic Expanse","oe:dried_kelp",8760,0,"false","Dried Kelp",1,0.6,"mayBeKelp"
"Oceanic Expanse","oe:lobster",8755,0,"false","Raw Lobster",3,0.15,""
"Oceanic Expanse","oe:lobster_bisque",8757,0,"false","Lobster Bisque",14,0.8,""
"Primitive Mobs","primitivemobs:cooked_dodo",10339,0,"false","Cooked Dodo",8,2.4,""
"Primitive Mobs","primitivemobs:dodo",10338,0,"false","Raw Dodo",4,1.2,""
"Project: Vibrant Journeys","pvj:cactus_salad",13349,0,"false","Cactus Salad",4,0.3,""
"Project: Vibrant Journeys","pvj:clam",13352,0,"false","Clam",1,0.2,""
"Project: Vibrant Journeys","pvj:clam_chowder",13354,0,"false","Clam Chowder",10,0.9,""
"Project: Vibrant Journeys","pvj:coconut_milk",13344,0,"false","Coconut Milk",1,0.05,""
"Project: Vibrant Journeys","pvj:cooked_duck",13351,0,"false","Cooked Duck",6,0.6,""
"Project: Vibrant Journeys","pvj:cooked_squid",13347,0,"false","Cooked Squid",7,0.7,""
"Project: Vibrant Journeys","pvj:cracked_coconut",13343,0,"false","Cracked Coconut",3,0.35,""
"Project: Vibrant Journeys","pvj:juniper_berries",13345,0,"false","Juniper Berries",3,0.2,""
"Project: Vibrant Journeys","pvj:mystical_beef",13372,0,"false","Mystical Beef",8,0.8,""
"Project: Vibrant Journeys","pvj:mystical_chicken",13373,0,"false","Mystical Chicken",6,0.6,""
"Project: Vibrant Journeys","pvj:mystical_cod",13375,0,"false","Mystical Cod",5,0.6,""
"Project: Vibrant Journeys","pvj:mystical_mutton",13374,0,"false","Mystical Mutton",6,0.8,""
"Project: Vibrant Journeys","pvj:mystical_porkchop",13371,0,"false","Mystical Porkchop",8,0.8,""
"Project: Vibrant Journeys","pvj:mystical_potato",13377,0,"false","Mystical Potato",5,0.6,""
"Project: Vibrant Journeys","pvj:mystical_rabbit",13378,0,"false","Mystical Rabbit",5,0.6,""
"Project: Vibrant Journeys","pvj:mystical_salmon",13376,0,"false","Mystical Salmon",5,0.6,""
"Project: Vibrant Journeys","pvj:raw_duck",13350,0,"false","Raw Duck",2,0.3,""
"Project: Vibrant Journeys","pvj:raw_squid",13346,0,"false","Raw Squid",2,0.3,""
"Project: Vibrant Journeys","pvj:steamed_clam_meat",13353,0,"false","Steamed Clam Meat",6,0.4,""
"Project: Vibrant Journeys","pvj:sugarcane_juice",13348,0,"false","Sugarcane Juice",2,0.1,""
"Quark","quark:cooked_crab_leg",5636,0,"false","Cooked Crab Leg",8,0.8,"foodCrabcooked"
"Quark","quark:cooked_frog_leg",5632,0,"false","Cooked Frog Leg",4,1.25,"foodFrogcooked"
"Quark","quark:crab_leg",5635,0,"false","Crab Leg",1,0.3,"foodCrabraw"
"Quark","quark:frog_leg",5631,0,"false","Frog Leg",2,0.3,"foodFrograw"
"Quark","quark:golden_frog_leg",5633,0,"false","Golden Frog Leg",4,2.5,""
"Quark","quark:root",5598,0,"false","Cave Root",3,0.4,""
"Quark","quark:root_flower",5602,0,"true","Blue Sprout",1,0.0,""
"Quark","quark:root_flower",5602,1,"true","Black Sprout",1,0.0,""
"Quark","quark:root_flower",5602,2,"true","White Sprout",1,0.0,""
"Rats: Rebirth of the Plague","rats:assorted_vegetables",10400,0,"false","Assorted Vegetables",7,0.3,""
"Rats: Rebirth of the Plague","rats:cheese",10389,0,"false","Cheese",3,0.5,"foodCheese"
"Rats: Rebirth of the Plague","rats:confit_byaldi",10452,0,"false","Confit Byaldi",100,10.0,""
"Rats: Rebirth of the Plague","rats:contaminated_food",10408,0,"false","Contaminated Food",2,0.5,""
"Rats: Rebirth of the Plague","rats:cooked_rat",10391,0,"false","Cooked Rat",5,0.6,"foodRatcooked,listAllmeatcooked"
"Rats: Rebirth of the Plague","rats:herb_bundle",10410,0,"false","Bundle of Sweet-Smelling Herbs",1,0.1,""
"Rats: Rebirth of the Plague","rats:plague_stew",10413,0,"false","Plague Stew",4,0.3,""
"Rats: Rebirth of the Plague","rats:potato_kinishes",10457,0,"false","Potato Knishes",100,10.0,""
"Rats: Rebirth of the Plague","rats:potato_pancake",10453,0,"false","Potato Pancake",4,0.5,""
"Rats: Rebirth of the Plague","rats:rat_burger",10401,0,"false","Rat Burger",8,1.0,""
"Rats: Rebirth of the Plague","rats:raw_rat",10390,0,"false","Raw Rat",3,0.3,"foodRatraw,listAllmeatraw"
"Rats: Rebirth of the Plague","rats:string_cheese",10398,0,"false","String Cheese",2,0.4,""
"Rats: Rebirth of the Plague","rats:treacle",10411,0,"false","Old Treacle",2,0.6,""
"Reliquary","xreliquary:glowing_bread",10296,0,"false","Glowing Bread",20,1.0,""
"Rustic","rustic:chili_pepper",4591,0,"false","Chili Pepper",3,0.4,"cropChilipepper,listAllpepper"
"Rustic","rustic:cloudsbluff",4574,0,"false","Cloudsbluff",2,0.2,""
"Rustic","rustic:core_root",4575,0,"false","Core Root",2,0.3,""
"Rustic","rustic:ghost_pepper",4592,0,"false","Ghost Pepper",4,0.7,""
"Rustic","rustic:ginseng",4576,0,"false","Ginseng Root",2,0.3,""
"Rustic","rustic:grapes",4595,0,"false","Grapes",3,0.3,"cropGrape,dyePurple,listAllberry,listAllfruit"
"Rustic","rustic:ironberries",4584,0,"false","Ironberries",2,0.4,"cropIronberry,dyeLightGray,listAllberry,listAllfruit"
"Rustic","rustic:marsh_mallow",4577,0,"false","Marsh Mallow Root",3,0.3,""
"Rustic","rustic:olives",4583,0,"false","Olives",1,0.4,"cropOlive,listAllfruit"
"Rustic","rustic:tomato",4589,0,"false","Tomato",4,0.4,"cropTomato,listAllveggie"
"Rustic","rustic:wildberries",4594,0,"false","Wildberries",2,0.5,"cropWildberry,dyeRed,listAllberry,listAllfruit"
"Stygian End Re-continuation","stygian:end_apple",6155,0,"false","Stygian Fruit",6,0.5,""
"Stygian End Re-continuation","stygian:lunar_crumbs",6156,0,"false","Lunar Crumbs",2,0.3,""
"The Aether","aether_legacy:ambrosium_shard",12692,0,"false","Ambrosium Shard",0,0.6,"gemAmbrosium"
"The Aether","aether_legacy:blue_berry",12735,0,"false","Blue Berry",2,0.6,"cropBlueberry,listAllBerry,listAllFruit"
"The Aether","aether_legacy:burnt_cockatrice",12827,0,"false","Burnt Cockatrice",4,0.1,""
"The Aether","aether_legacy:candy_cane",12740,0,"false","Candy Cane",2,0.6,""
"The Aether","aether_legacy:cockatrice",12826,0,"false","Raw Cockatrice",2,0.1,""
"The Aether","aether_legacy:cooked_enchanted_cockatrice",12829,0,"false","Cooked Enchanted Cockatrice",10,0.8,""
"The Aether","aether_legacy:enchanted_blueberry",12736,0,"false","Enchanted Berry",8,0.6,"cropBlueberryEnchanted"
"The Aether","aether_legacy:enchanted_cockatrice",12828,0,"false","Enchanted Cockatrice",6,0.6,""
"The Aether","aether_legacy:ginger_bread_man",12741,0,"false","Ginger Bread Man",2,0.6,""
"The Aether","aether_legacy:gummy_swet",12738,0,"true","Blue Gummy Swet",20,0.6,""
"The Aether","aether_legacy:gummy_swet",12738,1,"true","Golden Gummy Swet",20,0.6,""
"The Aether","aether_legacy:healing_stone",12739,0,"false","Healing Stone",0,0.6,""
"The Aether","aether_legacy:white_apple",12737,0,"false","White Apple",0,0.6,""
"Traces of the Fallen","totf:pemmican",11112,0,"false","Pemmican",10,0.8,""
"Unseen's Dungeon Additions","da:beetle_morsel",11348,0,"false","Raw Beetle Morsel",3,0.0,""
"Unseen's Dungeon Additions","da:cooked_beetle_morsel",11349,0,"false","Cooked Beetle Morsel",7,0.5,""
"Unseen's Dungeon Additions","da:crumble_berries",11352,0,"false","Crumble Berries",4,0.5,""
"Unseen's Dungeon Additions","da:crystal_fruit",11182,0,"false","Crystal Fruit",5,1.0,""
"Unseen's Dungeon Additions","da:dungeon_bread",11181,0,"false","Dungeon Bread",5,0.1,""
"Unseen's Dungeon Additions","da:enflamed_meat",11350,0,"false","Inflamed Meat",10,0.8,""
"Unseen's Dungeon Additions","da:glow_berry",11347,0,"false","Glow Berries",4,0.4,""
"Unseen's Dungeon Additions","da:wyrk_snack",11351,0,"false","The Survivor's Endless Hunger",6,0.7,""
"Veilings","veilings:veiling_tiramisu",11530,0,"false","Veiling Tiramisu",5,0.6,""
"Wizardry Tales","wizardry_tales:tenebria_cookie",11577,0,"false","Cookie",2,0.1,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:bird_meat",11711,0,"false","Raw Bird Meat",1,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:bird_meat_cooked",11712,0,"false","Cooked Bird Meat",3,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:bush_meat_cooked",11710,0,"false","Cooked Bush Meat",5,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:bush_meat_raw",11709,0,"false","Raw Bush Meat",2,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:carnivore_meat_cooked",11704,0,"false","Carnivore Meat Cooked",6,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:carnivore_meat_raw",11703,0,"false","Carnivore Meat Raw",2,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cetacean_meat_cooked",11708,0,"false","Cooked Cetacean Meat",6,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cetacean_meat_raw",11707,0,"false","Raw Cetacean Meat",3,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cooked_cichlid",11718,0,"false","Cooked Cichlid",4,0.5,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cooked_crab_leg",11720,0,"false","Cooked Crab Leg",4,0.5,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:cooked_frog_leg",11716,0,"false","Cooked Frog Leg",4,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:large_meat_cooked",11706,0,"false","Cooked Large Meat",9,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:large_meat_raw",11705,0,"false","Raw Large Meat",3,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:rat_cooked",11702,0,"false","Cooked Rat",2,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:rat_raw",11701,0,"false","Raw Rat",1,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:raw_cichlid",11717,0,"false","Raw Cichlid",2,0.2,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:raw_crab_leg",11719,0,"false","Raw Crab Leg",2,0.2,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:raw_frog_leg",11715,0,"false","Raw Frog Leg",2,0.4,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:reptile_meat_cooked",11714,0,"false","Cooked Reptile Meat",4,0.9,""
"Zoo and Wild Animals Mod: Rebuilt","zawa:reptile_meat_raw",11713,0,"false","Raw Reptile Meat",2,0.4,""
