"Mod name","Registry name","BlockID","Subtypes","Item ID","Item meta","Display name","Exists","Ore Dict keys"
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:dog_bed",2641,"true",8191,0,"Dog Bed","true",""
"Doggy Talents","doggytalents:food_bowl",2643,"false",8193,0,"Food Bowl","true",""
"Dungeon Mobs","dungeonmobs:bladetrap",2645,"false",8223,0,"Blade Trap","true",""
"Dungeon Mobs","dungeonmobs:lavarock",2644,"false",8222,0,"tile.dungeonmobs.lavarock.name","true",""
"Dungeons2!","dungeons2:basic_facade_cobblestone",2647,"false",8226,0,"Basic Cobblestone Facade","true",""
"Dungeons2!","dungeons2:basic_facade_cobblestone_mossy",2648,"false",8227,0,"Basic Mossy Cobblestone Facade","true",""
"Dungeons2!","dungeons2:basic_facade_obsidianbrick",2653,"false",8232,0,"Basic Obsidanbrick Facade","true",""
"Dungeons2!","dungeons2:basic_facade_sandstone",2655,"false",8234,0,"Basic Sandstone Facade","true",""
"Dungeons2!","dungeons2:basic_facade_smooth_sandstone",2654,"false",8233,0,"Basic Smooth Sandstone Facade","true",""
"Dungeons2!","dungeons2:basic_facade_stone",2646,"false",8225,0,"Basic Stone Facade","true",""
"Dungeons2!","dungeons2:basic_facade_stonebrick",2649,"false",8228,0,"Basic Stonebrick Facade","true",""
"Dungeons2!","dungeons2:basic_facade_stonebrick_chiseled",2652,"false",8231,0,"Basic Chiseled Stonebrick Facade","true",""
"Dungeons2!","dungeons2:basic_facade_stonebrick_cracked",2651,"false",8230,0,"Basic Cracked Stonebrick Facade","true",""
"Dungeons2!","dungeons2:basic_facade_stonebrick_mossy",2650,"false",8229,0,"Basic Mossy Stonebrick Facade","true",""
"Dungeons2!","dungeons2:coffer_cobblestone",2775,"false",8354,0,"Cobblestone Coffer","true",""
"Dungeons2!","dungeons2:coffer_cobblestone_mossy",2776,"false",8355,0,"Mossy Cobblestone Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_cobblestone",2766,"false",8345,0,"Cobblestone Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_cobblestone_mossy",2767,"false",8346,0,"Mossy Cobblestone Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_obsidianbrick",2771,"false",8350,0,"Obsidanbrick Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_sandstone",2772,"false",8351,0,"Sandstone Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_smooth_sandstone",2773,"false",8352,0,"Smooth Sandstone Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_stone",2765,"false",8344,0,"Stone Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_stonebrick",2768,"false",8347,0,"Stonebrick Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_stonebrick_cracked",2770,"false",8349,0,"Cracked Stonebrick Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_middle_stonebrick_mossy",2769,"false",8348,0,"Mossy Stonebrick Middle Coffer","true",""
"Dungeons2!","dungeons2:coffer_obsidianbrick",2780,"false",8359,0,"Obsidanbrick Coffer","true",""
"Dungeons2!","dungeons2:coffer_sandstone",2781,"false",8360,0,"Sandstone Coffer","true",""
"Dungeons2!","dungeons2:coffer_smooth_sandstone",2782,"false",8361,0,"Smooth Sandstone Coffer","true",""
"Dungeons2!","dungeons2:coffer_stone",2774,"false",8353,0,"Stone Coffer","true",""
"Dungeons2!","dungeons2:coffer_stonebrick",2777,"false",8356,0,"Stonebrick Coffer","true",""
"Dungeons2!","dungeons2:coffer_stonebrick_cracked",2779,"false",8358,0,"Cracked Stonebrick Coffer","true",""
"Dungeons2!","dungeons2:coffer_stonebrick_mossy",2778,"false",8357,0,"Mossy Stonebrick Coffer","true",""
"Dungeons2!","dungeons2:cornice_cobblestone",2703,"false",8282,0,"Cobblestone Cornice","true",""
"Dungeons2!","dungeons2:cornice_cobblestone_mossy",2704,"false",8283,0,"Mossy Cobblestone Cornice","true",""
"Dungeons2!","dungeons2:cornice_obsidianbrick",2708,"false",8287,0,"Obsidanbrick Cornice","true",""
"Dungeons2!","dungeons2:cornice_sandstone",2709,"false",8288,0,"Sandstone Cornice","true",""
"Dungeons2!","dungeons2:cornice_smooth_sandstone",2710,"false",8289,0,"Smooth Sandstone Cornice","true",""
"Dungeons2!","dungeons2:cornice_stone",2702,"false",8281,0,"Stone Cornice","true",""
"Dungeons2!","dungeons2:cornice_stonebrick",2705,"false",8284,0,"Stonebrick Cornice","true",""
"Dungeons2!","dungeons2:cornice_stonebrick_cracked",2707,"false",8286,0,"Cracked Stonebrick Cornice","true",""
"Dungeons2!","dungeons2:cornice_stonebrick_mossy",2706,"false",8285,0,"Mossy Stonebrick Cornice","true",""
"Dungeons2!","dungeons2:crown_molding_cobblestone",2712,"false",8291,0,"Cobblestone Crown Molding","true",""
"Dungeons2!","dungeons2:crown_molding_cobblestone_mossy",2713,"false",8292,0,"Mossy Cobblestone Crown Molding","true",""
"Dungeons2!","dungeons2:crown_molding_obsidianbrick",2717,"false",8296,0,"Obsidanbrick Crown Molding","true",""
"Dungeons2!","dungeons2:crown_molding_sandstone",2718,"false",8297,0,"Sandstone Crown Molding","true",""
"Dungeons2!","dungeons2:crown_molding_smooth_sandstone",2719,"false",8298,0,"Smooth Sandstone Crown Molding","true",""
"Dungeons2!","dungeons2:crown_molding_stone",2711,"false",8290,0,"Stone Crown Molding","true",""
"Dungeons2!","dungeons2:crown_molding_stonebrick",2714,"false",8293,0,"Stonebrick Crown Molding","true",""
"Dungeons2!","dungeons2:crown_molding_stonebrick_cracked",2716,"false",8295,0,"Cracked Stonebrick Crown Molding","true",""
"Dungeons2!","dungeons2:crown_molding_stonebrick_mossy",2715,"false",8294,0,"Mossy Stonebrick Crown Molding","true",""
"Dungeons2!","dungeons2:deferred_dungeon_generator",2794,"false",,,"tile.dungeons2:deferred_dungeon_generator.name","true",""
"Dungeons2!","dungeons2:double_sill_cobblestone",2739,"false",8318,0,"Cobblestone Double Sill","true",""
"Dungeons2!","dungeons2:double_sill_cobblestone_mossy",2740,"false",8319,0,"Mossy Cobblestone Double Sill","true",""
"Dungeons2!","dungeons2:double_sill_obsidianbrick",2744,"false",8323,0,"Obsidanbrick Double Sill","true",""
"Dungeons2!","dungeons2:double_sill_sandstone",2745,"false",8324,0,"Sandstone Double Sill","true",""
"Dungeons2!","dungeons2:double_sill_smooth_sandstone",2746,"false",8325,0,"Smooth Sandstone Double Sill","true",""
"Dungeons2!","dungeons2:double_sill_stone",2738,"false",8317,0,"Stone Double Sill","true",""
"Dungeons2!","dungeons2:double_sill_stonebrick",2741,"false",8320,0,"Stonebrick Double Sill","true",""
"Dungeons2!","dungeons2:double_sill_stonebrick_cracked",2743,"false",8322,0,"Cracked Stonebrick Double Sill","true",""
"Dungeons2!","dungeons2:double_sill_stonebrick_mossy",2742,"false",8321,0,"Mossy Stonebrick Double Sill","true",""
"Dungeons2!","dungeons2:flute_pillar_cobblestone",2685,"false",8264,0,"Cobblestone Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_pillar_cobblestone_mossy",2686,"false",8265,0,"Mossy Cobblestone Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_pillar_obsidianbrick",2690,"false",8269,0,"Obsidanbrick Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_pillar_sandstone",2691,"false",8270,0,"Sandstone Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_pillar_smooth_sandstone",2692,"false",8271,0,"Smooth Sandstone Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_pillar_stone",2684,"false",8263,0,"Stone Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_pillar_stonebrick",2687,"false",8266,0,"Stonebrick Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_pillar_stonebrick_cracked",2689,"false",8268,0,"Cracked Stonebrick Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_pillar_stonebrick_mossy",2688,"false",8267,0,"Mossy Stonebrick Fluted Pillar","true",""
"Dungeons2!","dungeons2:flute_thin_pillar_cobblestone",2694,"false",8273,0,"Cobblestone Fluted Facade","true",""
"Dungeons2!","dungeons2:flute_thin_pillar_cobblestone_mossy",2695,"false",8274,0,"Mossy Cobblestone Fluted Facade","true",""
"Dungeons2!","dungeons2:flute_thin_pillar_obsidianbrick",2699,"false",8278,0,"Obsidanbrick Fluted Facade","true",""
"Dungeons2!","dungeons2:flute_thin_pillar_sandstone",2700,"false",8279,0,"Sandstone Fluted Facade","true",""
"Dungeons2!","dungeons2:flute_thin_pillar_smooth_sandstone",2701,"false",8280,0,"Smooth Sandstone Fluted Facade","true",""
"Dungeons2!","dungeons2:flute_thin_pillar_stone",2693,"false",8272,0,"Stone Fluted Facade","true",""
"Dungeons2!","dungeons2:flute_thin_pillar_stonebrick",2696,"false",8275,0,"Stonebrick Fluted Facade","true",""
